X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,gender,age,language,response_numeric,log_rt,m_log_rt,sd_log_rt,reason_removed
15506,41,2,5,70,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/19/2019,14:19:00,0.055,M,25,english,0,-2.900422093749666,NA,NA,bad_rt
15508,41,2,5,72,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,2/19/2019,14:19:00,0.027,M,25,english,1,-3.611918412977808,NA,NA,bad_rt
15509,41,2,5,73,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,2/19/2019,14:19:00,0.14,M,25,english,0,-1.9661128563728327,NA,NA,bad_rt
15510,41,2,5,74,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,L,cup_foil,N,2/19/2019,14:19:00,0.036,M,25,english,0,-3.3242363405260273,NA,NA,bad_rt
15511,41,2,5,75,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,R,car_foil,N,2/19/2019,14:19:00,0.045,M,25,english,0,-3.101092789211817,NA,NA,bad_rt
15512,41,2,5,76,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,L,flower_control,N,2/19/2019,14:19:00,0.107,M,25,english,0,-2.234926444520231,NA,NA,bad_rt
15513,41,2,5,77,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,2/19/2019,14:19:00,0.14,M,25,english,1,-1.9661128563728327,NA,NA,bad_rt
15514,41,2,5,78,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,R,teddybear_control,N,2/19/2019,14:19:00,0.129,M,25,english,0,-2.047942874620465,NA,NA,bad_rt
15515,41,2,5,79,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,2/19/2019,14:19:00,0.029,M,25,english,1,-3.540459448995663,NA,NA,bad_rt
15516,41,2,5,80,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,R,dog_foil,N,2/19/2019,14:19:00,0.092,M,25,english,0,-2.385966701933097,NA,NA,bad_rt
15517,41,2,5,81,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,L,bicycle_control,N,2/19/2019,14:19:00,0.077,M,25,english,0,-2.563949857128453,NA,NA,bad_rt
15518,41,2,5,82,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,R,lamp_control,N,2/19/2019,14:19:00,0.02,M,25,english,0,-3.912023005428146,NA,NA,bad_rt
15519,41,2,5,83,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/19/2019,14:19:00,0.141,M,25,english,1,-1.9589953886039688,NA,NA,bad_rt
15520,41,2,5,84,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,2/19/2019,14:19:00,0.033,M,25,english,1,-3.4112477175156566,NA,NA,bad_rt
15521,41,2,5,85,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,2/19/2019,14:19:00,0.009,M,25,english,1,-4.710530701645918,NA,NA,bad_rt
15522,41,2,5,86,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,2/19/2019,14:19:00,0.007,M,25,english,1,-4.961845129926823,NA,NA,bad_rt
15523,41,2,5,87,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,R,banana_foil,N,2/19/2019,14:19:00,0.057,M,25,english,0,-2.864704011147587,NA,NA,bad_rt
15524,41,2,5,88,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,2/19/2019,14:19:00,0.15,M,25,english,1,-1.8971199848858813,NA,NA,bad_rt
15525,41,2,5,89,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/19/2019,14:19:00,0.075,M,25,english,0,-2.5902671654458267,NA,NA,bad_rt
15526,41,2,5,90,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,2/19/2019,14:19:00,0.002,M,25,english,1,-6.214608098422191,NA,NA,bad_rt
15527,41,2,5,91,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,R,flower_control,N,2/19/2019,14:19:00,0.057,M,25,english,0,-2.864704011147587,NA,NA,bad_rt
15528,41,2,5,92,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,R,bird_control,N,2/19/2019,14:19:00,0.154,M,25,english,0,-1.870802676568508,NA,NA,bad_rt
15529,41,2,5,93,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,L,teddybear_foil,N,2/19/2019,14:19:00,0.021,M,25,english,0,-3.863232841258714,NA,NA,bad_rt
15530,41,2,5,94,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,L,bicycle_control,N,2/19/2019,14:19:00,0.017,M,25,english,0,-4.074541934925921,NA,NA,bad_rt
15531,41,2,5,95,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,2/19/2019,14:19:00,0.015,M,25,english,1,-4.199705077879927,NA,NA,bad_rt
15532,41,2,5,96,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,L,cup_foil,N,2/19/2019,14:19:00,0.005,M,25,english,0,-5.298317366548036,NA,NA,bad_rt
15533,41,2,5,97,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,L,teddybear_foil,N,2/19/2019,14:19:00,0.007,M,25,english,0,-4.961845129926823,NA,NA,bad_rt
15534,41,2,5,98,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,2/19/2019,14:19:00,0.036,M,25,english,1,-3.3242363405260273,NA,NA,bad_rt
15535,41,2,5,99,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,2/19/2019,14:19:00,0.042,M,25,english,1,-3.170085660698769,NA,NA,bad_rt
15536,41,2,5,100,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,R,dog_control,N,2/19/2019,14:19:00,0.019,M,25,english,0,-3.9633162998156966,NA,NA,bad_rt
15537,41,2,5,101,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,2/19/2019,14:19:00,0.178,M,25,english,1,-1.725971728690052,NA,NA,bad_rt
15538,41,2,5,102,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,2/19/2019,14:19:00,0.012,M,25,english,0,-4.422848629194137,NA,NA,bad_rt
15539,41,2,5,103,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,2/19/2019,14:19:00,0.074,M,25,english,1,-2.6036901857779675,NA,NA,bad_rt
15540,41,2,5,104,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/19/2019,14:19:00,0.013,M,25,english,0,-4.3428059215206005,NA,NA,bad_rt
15541,41,2,5,105,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,2/19/2019,14:19:00,0.058,M,25,english,1,-2.8473122684357177,NA,NA,bad_rt
15542,41,2,5,106,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,2/19/2019,14:19:00,0.183,M,25,english,1,-1.6982691261407161,NA,NA,bad_rt
15543,41,2,5,107,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,2/19/2019,14:19:00,0.047,M,25,english,1,-3.0576076772720784,NA,NA,bad_rt
15544,41,2,5,108,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,L,apple_control,N,2/19/2019,14:19:00,0.013,M,25,english,0,-4.3428059215206005,NA,NA,bad_rt
15545,41,2,5,109,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,2/19/2019,14:19:00,0.006,M,25,english,1,-5.115995809754082,NA,NA,bad_rt
15546,41,2,5,110,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,2/19/2019,14:19:00,0.065,M,25,english,1,-2.7333680090865,NA,NA,bad_rt
15547,41,2,5,111,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,2/19/2019,14:19:00,0.067,M,25,english,1,-2.703062659591171,NA,NA,bad_rt
15548,41,2,5,112,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,R,bird_foil,N,2/19/2019,14:19:00,0.04,M,25,english,0,-3.2188758248682006,NA,NA,bad_rt
15549,41,2,5,113,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,2/19/2019,14:19:00,0.104,M,25,english,1,-2.2633643798407643,NA,NA,bad_rt
15550,41,2,5,114,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,L,lamp_foil,N,2/19/2019,14:19:00,0.034,M,25,english,0,-3.3813947543659757,NA,NA,bad_rt
15551,41,2,5,115,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,14:19:00,0.02,M,25,english,1,-3.912023005428146,NA,NA,bad_rt
15552,41,2,5,116,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,L,car_foil,N,2/19/2019,14:19:00,0.069,M,25,english,0,-2.6736487743848776,NA,NA,bad_rt
15553,41,2,5,117,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,L,apple_control,N,2/19/2019,14:19:00,0.011,M,25,english,0,-4.509860006183766,NA,NA,bad_rt
15554,41,2,5,118,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,R,cat_foil,N,2/19/2019,14:19:00,0.111,M,25,english,0,-2.198225077669803,NA,NA,bad_rt
15555,41,2,5,119,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,L,dog_control,N,2/19/2019,14:19:00,0.106,M,25,english,0,-2.24431618487007,NA,NA,bad_rt
15556,41,2,5,120,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,2/19/2019,14:19:00,0.025,M,25,english,1,-3.6888794541139363,NA,NA,bad_rt
15558,41,2,5,2,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,2/19/2019,14:19:00,0.024,M,25,english,1,-3.7297014486341915,NA,NA,bad_rt
15559,41,2,5,3,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,14:19:00,0.144,M,25,english,1,-1.9379419794061366,NA,NA,bad_rt
15560,41,2,5,4,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,2/19/2019,14:19:00,0.0680000000000008,M,25,english,0,-2.6882475738060188,NA,NA,bad_rt
15566,41,2,5,10,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,2/19/2019,14:19:00,0.0219999999999995,M,25,english,1,-3.816712825623844,NA,NA,bad_rt
15567,41,2,5,11,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,2/19/2019,14:19:00,0.1,M,25,english,0,-2.3025850929940455,NA,NA,bad_rt
15569,41,2,5,13,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,2/19/2019,14:19:00,0.00799999999999784,M,25,english,0,-4.828313737302571,NA,NA,bad_rt
15571,41,2,5,15,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,L,banana_neg,N,2/19/2019,14:19:00,0.016,M,25,english,0,-4.135166556742356,NA,NA,bad_rt
15572,41,2,5,16,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,2/19/2019,14:19:00,0.008,M,25,english,1,-4.8283137373023015,NA,NA,bad_rt
15573,41,2,5,17,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,2/19/2019,14:19:00,0.0949999999999998,M,25,english,1,-2.3538783873815983,NA,NA,bad_rt
15574,41,2,5,18,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,2/19/2019,14:19:00,0.13700000000000098,M,25,english,1,-1.9877743531540049,NA,NA,bad_rt
15575,41,2,5,19,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,2/19/2019,14:19:00,0.007,M,25,english,1,-4.961845129926823,NA,NA,bad_rt
15576,41,2,5,20,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,R,lamp_neg,N,2/19/2019,14:19:00,0.082,M,25,english,0,-2.501036031717884,NA,NA,bad_rt
15577,41,2,5,21,car_pos,car_neg,car_pos,negation,positive,distractor,target,L,car_neg,N,2/19/2019,14:19:00,0.08,M,25,english,0,-2.5257286443082556,NA,NA,bad_rt
15578,41,2,5,22,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,2/19/2019,14:19:00,0.0360000000000009,M,25,english,0,-3.324236340526002,NA,NA,bad_rt
15579,41,2,5,23,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,L,flower_neg,N,2/19/2019,14:19:00,0.012,M,25,english,0,-4.422848629194137,NA,NA,bad_rt
15580,41,2,5,24,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,2/19/2019,14:19:00,0.129999999999998,M,25,english,1,-2.04022082852657,NA,NA,bad_rt
15581,41,2,5,25,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,L,lamp_pos,N,2/19/2019,14:19:00,0.0369999999999973,M,25,english,0,-3.2968373663379857,NA,NA,bad_rt
15582,41,2,5,26,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,2/19/2019,14:19:00,0.185000000000001,M,25,english,0,-1.6873994539038069,NA,NA,bad_rt
15583,41,2,5,27,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,2/19/2019,14:19:00,0.046000000000000804,M,25,english,1,-3.0791138824930244,NA,NA,bad_rt
15584,41,2,5,28,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,2/19/2019,14:19:00,0.054,M,25,english,1,-2.9187712324178627,NA,NA,bad_rt
15585,41,2,5,29,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,L,cup_neg,N,2/19/2019,14:19:00,0.057,M,25,english,0,-2.864704011147587,NA,NA,bad_rt
15586,41,2,5,30,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,L,apple_pos,N,2/19/2019,14:19:00,0.0169999999999978,M,25,english,0,-4.07454193492605,NA,NA,bad_rt
15587,41,2,5,31,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,2/19/2019,14:19:00,0.00700000000000045,M,25,english,0,-4.961845129926759,NA,NA,bad_rt
15588,41,2,5,32,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,R,teddybear_pos,N,2/19/2019,14:19:00,0.14399999999999802,M,25,english,0,-1.93794197940615,NA,NA,bad_rt
15589,41,2,5,33,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,2/19/2019,14:19:00,0.0789999999999998,M,25,english,1,-2.538307426515118,NA,NA,bad_rt
15590,41,2,5,34,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,14:19:00,0.031,M,25,english,1,-3.473768074496991,NA,NA,bad_rt
15591,41,2,5,35,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,14:19:00,0.059,M,25,english,1,-2.8302178350764176,NA,NA,bad_rt
15592,41,2,5,36,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,2/19/2019,14:19:00,0.142,M,25,english,1,-1.9519282213808764,NA,NA,bad_rt
15593,41,2,5,37,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/19/2019,14:19:00,0.014,M,25,english,1,-4.268697949366879,NA,NA,bad_rt
15594,41,2,5,38,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,2/19/2019,14:19:00,0.033,M,25,english,1,-3.4112477175156566,NA,NA,bad_rt
15595,41,2,5,39,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,2/19/2019,14:19:00,0.028,M,25,english,1,-3.575550768806933,NA,NA,bad_rt
15596,41,2,5,40,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,2/19/2019,14:19:00,0.0809999999999977,M,25,english,1,-2.5133061243097266,NA,NA,bad_rt
15597,41,2,5,41,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,2/19/2019,14:19:00,0.0660000000000007,M,25,english,1,-2.718100536955701,NA,NA,bad_rt
15598,41,2,5,42,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,R,bird_neg,N,2/19/2019,14:19:00,0.065,M,25,english,0,-2.7333680090865,NA,NA,bad_rt
15599,41,2,5,43,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,2/19/2019,14:19:00,0.03,M,25,english,1,-3.506557897319982,NA,NA,bad_rt
15600,41,2,5,44,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,2/19/2019,14:19:00,0.014,M,25,english,1,-4.268697949366879,NA,NA,bad_rt
15601,41,2,5,45,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,2/19/2019,14:19:00,0.11500000000000099,M,25,english,1,-2.162823150618878,NA,NA,bad_rt
15602,41,2,5,46,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,L,cookie_neg,N,2/19/2019,14:19:00,0.081,M,25,english,0,-2.513306124309698,NA,NA,bad_rt
15603,41,2,5,47,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,2/19/2019,14:19:00,0.0260000000000008,M,25,english,1,-3.649658740960624,NA,NA,bad_rt
15604,41,2,5,48,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,2/19/2019,14:19:00,0.056,M,25,english,1,-2.8824035882469876,NA,NA,bad_rt
15605,41,2,5,49,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,14:19:00,0.182,M,25,english,1,-1.7037485919053417,NA,NA,bad_rt
15606,41,2,5,50,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/19/2019,14:19:00,0.153000000000001,M,25,english,1,-1.877317357589695,NA,NA,bad_rt
15608,41,2,5,52,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,2/19/2019,14:19:00,0.169999999999998,M,25,english,1,-1.771956841931887,NA,NA,bad_rt
15609,41,2,5,53,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,R,lamp_pos,N,2/19/2019,14:19:00,0.13699999999999699,M,25,english,0,-1.9877743531540342,NA,NA,bad_rt
15610,41,2,5,54,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,2/19/2019,14:19:00,0.0970000000000008,M,25,english,1,-2.333044300478746,NA,NA,bad_rt
15611,41,2,5,55,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,L,cup_neg,N,2/19/2019,14:19:00,0.059,M,25,english,0,-2.8302178350764176,NA,NA,bad_rt
15612,41,2,5,56,car_pos,car_pos,car_neg,negation,positive,target,distractor,R,car_neg,N,2/19/2019,14:19:00,0.073,M,25,english,0,-2.617295837833746,NA,NA,bad_rt
15613,41,2,5,57,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,2/19/2019,14:19:00,0.0100000000000005,M,25,english,0,-4.605170185988041,NA,NA,bad_rt
15614,41,2,5,58,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,2/19/2019,14:19:00,0.003,M,25,english,0,-5.809142990314028,NA,NA,bad_rt
15615,41,2,5,59,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,L,cat_neg,N,2/19/2019,14:19:00,0.024,M,25,english,0,-3.7297014486341915,NA,NA,bad_rt
15617,41,2,5,61,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,2/19/2019,14:19:00,0.0769999999999998,M,25,english,0,-2.563949857128456,NA,NA,bad_rt
15618,41,2,5,62,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,R,teddybear_pos,N,2/19/2019,14:19:00,0.0839999999999977,M,25,english,0,-2.476938480138851,NA,NA,bad_rt
15619,41,2,5,63,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,R,flower_pos,N,2/19/2019,14:19:00,0.0380000000000005,M,25,english,0,-3.2701691192557383,NA,NA,bad_rt
15620,41,2,5,64,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,2/19/2019,14:19:00,0.046,M,25,english,1,-3.079113882493042,NA,NA,bad_rt
15621,41,2,5,65,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,R,dog_pos,N,2/19/2019,14:19:00,0.029,M,25,english,0,-3.540459448995663,NA,NA,bad_rt
15622,41,2,5,66,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,2/19/2019,14:19:00,0.0259999999999978,M,25,english,1,-3.6496587409607395,NA,NA,bad_rt
15623,41,2,5,67,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,R,lamp_neg,N,2/19/2019,14:19:00,0.121,M,25,english,0,-2.111964733385396,NA,NA,bad_rt
15624,41,2,5,68,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,L,bicycle_neg,N,2/19/2019,14:19:00,0.05,M,25,english,0,-2.995732273553991,NA,NA,bad_rt
15625,41,2,5,69,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,R,cookie_neg,N,2/19/2019,14:19:00,0.101,M,25,english,0,-2.2926347621408776,NA,NA,bad_rt
15626,41,2,5,70,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,14:19:00,0.085,M,25,english,1,-2.4651040224918206,NA,NA,bad_rt
15627,41,2,5,71,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,14:19:00,0.039,M,25,english,1,-3.2441936328524905,NA,NA,bad_rt
15628,41,2,5,72,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,2/19/2019,14:19:00,0.035,M,25,english,1,-3.3524072174927233,NA,NA,bad_rt
15629,41,2,5,73,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,2/19/2019,14:19:00,0.026,M,25,english,1,-3.649658740960655,NA,NA,bad_rt
15630,41,2,5,74,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,2/19/2019,14:19:00,0.003,M,25,english,1,-5.809142990314028,NA,NA,bad_rt
15631,41,2,5,75,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/19/2019,14:19:00,0.0970000000000005,M,25,english,1,-2.333044300478749,NA,NA,bad_rt
15632,41,2,5,76,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,L,bird_neg,N,2/19/2019,14:19:00,0.063,M,25,english,0,-2.7646205525906042,NA,NA,bad_rt
15633,41,2,5,77,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,L,lamp_neg,N,2/19/2019,14:19:00,0.035,M,25,english,0,-3.3524072174927233,NA,NA,bad_rt
15634,41,2,5,78,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,2/19/2019,14:19:00,0.006,M,25,english,1,-5.115995809754082,NA,NA,bad_rt
15635,41,2,5,79,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,2/19/2019,14:19:00,0.0140000000000005,M,25,english,1,-4.268697949366842,NA,NA,bad_rt
15636,41,2,5,80,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,2/19/2019,14:19:00,0.069,M,25,english,1,-2.6736487743848776,NA,NA,bad_rt
15637,41,2,5,81,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,2/19/2019,14:19:00,0.0549999999999978,M,25,english,0,-2.900422093749706,NA,NA,bad_rt
15638,41,2,5,82,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,R,cup_neg,N,2/19/2019,14:19:00,0.173,M,25,english,0,-1.7544636844843582,NA,NA,bad_rt
15639,41,2,5,83,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,2/19/2019,14:19:00,0.01,M,25,english,1,-4.605170185988091,NA,NA,bad_rt
15640,41,2,5,84,car_neg,car_neg,car_pos,negation,negative,target,distractor,R,car_pos,N,2/19/2019,14:19:00,0.159,M,25,english,0,-1.8388510767619055,NA,NA,bad_rt
15641,41,2,5,85,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,2/19/2019,14:19:00,0.06,M,25,english,1,-2.8134107167600364,NA,NA,bad_rt
15642,41,2,5,86,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/19/2019,14:19:00,0.043,M,25,english,1,-3.146555163288575,NA,NA,bad_rt
15643,41,2,5,87,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,2/19/2019,14:19:00,0.063,M,25,english,1,-2.7646205525906042,NA,NA,bad_rt
15644,41,2,5,88,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,2/19/2019,14:19:00,0.019000000000001,M,25,english,1,-3.963316299815644,NA,NA,bad_rt
15645,41,2,5,89,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,2/19/2019,14:19:00,0.128,M,25,english,1,-2.05572501506252,NA,NA,bad_rt
15646,41,2,5,90,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,2/19/2019,14:19:00,0.131,M,25,english,1,-2.0325579557809856,NA,NA,bad_rt
15647,41,2,5,91,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,14:19:00,0.049,M,25,english,1,-3.0159349808715104,NA,NA,bad_rt
15648,41,2,5,92,car_neg,car_pos,car_neg,negation,negative,distractor,target,L,car_pos,N,2/19/2019,14:19:00,0.0189999999999995,M,25,english,0,-3.9633162998157228,NA,NA,bad_rt
15649,41,2,5,93,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,R,bicycle_pos,N,2/19/2019,14:19:00,0.0430000000000008,M,25,english,0,-3.146555163288556,NA,NA,bad_rt
15650,41,2,5,94,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,2/19/2019,14:19:00,0.021,M,25,english,1,-3.863232841258714,NA,NA,bad_rt
15651,41,2,5,95,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,2/19/2019,14:19:00,0.0310000000000005,M,25,english,1,-3.4737680744969746,NA,NA,bad_rt
15652,41,2,5,96,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,2/19/2019,14:19:00,0.17499999999999802,M,25,english,1,-1.7429693050586343,NA,NA,bad_rt
