X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,age,agegroup,gender,english,response_numeric,log_rt,m_log_rt,sd_log_rt
15624,12215_4,2,3,20,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,12/2/2015,14:28:00,0.838,6.2,6,F,100,1,-0.17673717850005405,0.34839901594443556,0.5220063149724423
15625,12215_4,2,3,34,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,12/2/2015,14:28:00,3.8,6.2,6,F,100,1,1.33500106673234,0.34839901594443556,0.5220063149724423
15626,12215_4,2,3,35,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,12/2/2015,14:28:00,1.559,6.2,6,F,100,0,0.44404459007563946,0.34839901594443556,0.5220063149724423
15627,12215_4,2,3,36,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,12/2/2015,14:28:00,1.421,6.2,6,F,100,1,0.3513608491149636,0.34839901594443556,0.5220063149724423
15628,12215_4,2,3,28,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,L,car_foil,N,12/2/2015,14:28:00,0.58,6.2,6,F,100,0,-0.5447271754416722,0.34839901594443556,0.5220063149724423
15629,12215_4,2,3,29,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,12/2/2015,14:28:00,0.888,6.2,6,F,100,1,-0.11878353598996698,0.34839901594443556,0.5220063149724423
15630,12215_4,2,3,26,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,R,lamp_foil,N,12/2/2015,14:28:00,1.001,6.2,6,F,100,0,9.995003330834232e-4,0.34839901594443556,0.5220063149724423
15631,12215_4,2,3,27,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,12/2/2015,14:28:00,1.568,6.2,6,F,100,1,0.44980092192821614,0.34839901594443556,0.5220063149724423
15632,12215_4,2,3,32,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,L,flower_control,N,12/2/2015,14:28:00,0.387,6.2,6,F,100,0,-0.9493305859523552,0.34839901594443556,0.5220063149724423
15633,12215_4,2,3,33,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,12/2/2015,14:28:00,0.838,6.2,6,F,100,1,-0.17673717850005405,0.34839901594443556,0.5220063149724423
15634,12215_4,2,3,30,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,12/2/2015,14:28:00,0.491,6.2,6,F,100,1,-0.7113111511876165,0.34839901594443556,0.5220063149724423
15635,12215_4,2,3,31,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,12/2/2015,14:28:00,0.463,6.2,6,F,100,1,-0.770028224895903,0.34839901594443556,0.5220063149724423
15636,12215_4,2,3,5,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,12/2/2015,14:28:00,2.617,6.2,6,F,100,1,0.9620286235480088,0.34839901594443556,0.5220063149724423
15637,12215_4,2,3,2,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,12/2/2015,14:28:00,2.618,6.2,6,F,100,1,0.9624106674877081,0.34839901594443556,0.5220063149724423
15638,12215_4,2,3,3,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,12/2/2015,14:28:00,1.947,6.2,6,F,100,1,0.6662897263900627,0.34839901594443556,0.5220063149724423
15639,12215_4,2,3,4,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,12/2/2015,14:28:00,3.152,6.2,6,F,100,1,1.1480371719956328,0.34839901594443556,0.5220063149724423
15640,12215_4,2,3,6,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,12/2/2015,14:28:00,2.78,6.2,6,F,100,1,1.0224509277025455,0.34839901594443556,0.5220063149724423
15641,12215_4,2,3,7,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,12/2/2015,14:28:00,1.896,6.2,6,F,100,1,0.63974640383283,0.34839901594443556,0.5220063149724423
15795,12415_1,1,6,13,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,12/2/2015,16:11:00,2.353,4.68,4,M,100,1,0.8556911097452256,0.34839901594443556,0.5220063149724423
15796,12415_1,1,6,50,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,1.319,4.68,4,M,100,1,0.2768738737351775,0.34839901594443556,0.5220063149724423
15797,12415_1,1,6,14,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,L,dog_control,Y,12/2/2015,16:11:00,3.071,4.68,4,M,100,1,1.1220032414586854,0.34839901594443556,0.5220063149724423
15798,12415_1,1,6,15,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,12/2/2015,16:11:00,1.807,4.68,4,M,100,1,0.5916680116100914,0.34839901594443556,0.5220063149724423
15799,12415_1,1,6,16,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,12/2/2015,16:11:00,1.895,4.68,4,M,100,1,0.6392188385343897,0.34839901594443556,0.5220063149724423
15800,12415_1,1,6,12,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,12/2/2015,16:11:00,1.349,4.68,4,M,100,1,0.2993635772256188,0.34839901594443556,0.5220063149724423
15801,12415_1,1,6,59,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,12/2/2015,16:11:00,1.528,4.68,4,M,100,1,0.42395969074432877,0.34839901594443556,0.5220063149724423
15802,12415_1,1,6,60,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,L,cookie_pos,N,12/2/2015,16:11:00,1.169,4.68,4,M,100,0,0.15614868248993138,0.34839901594443556,0.5220063149724423
15803,12415_1,1,6,11,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,12/2/2015,16:11:00,2.966,4.68,4,M,100,1,1.0872142437157404,0.34839901594443556,0.5220063149724423
15804,12415_1,1,6,2,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,12/2/2015,16:11:00,3.506,4.68,4,M,100,0,1.2544757864990428,0.34839901594443556,0.5220063149724423
15805,12415_1,1,6,3,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,L,apple_implic,Y,12/2/2015,16:11:00,2.055,4.68,4,M,100,1,0.720275847948198,0.34839901594443556,0.5220063149724423
15806,12415_1,1,6,4,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,12/2/2015,16:11:00,3.767,4.68,4,M,100,1,1.326278928709904,0.34839901594443556,0.5220063149724423
15807,12415_1,1,6,1,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,12/2/2015,16:11:00,2.885,4.68,4,M,100,0,1.0595248999600628,0.34839901594443556,0.5220063149724423
15808,12415_1,1,6,6,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,R,teddybear_foil,N,12/2/2015,16:11:00,2.465,4.68,4,M,100,0,0.9021918074946533,0.34839901594443556,0.5220063149724423
15809,12415_1,1,6,7,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,12/2/2015,16:11:00,2.465,4.68,4,M,100,1,0.9021918074946533,0.34839901594443556,0.5220063149724423
15810,12415_1,1,6,8,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,R,bicycle_foil,N,12/2/2015,16:11:00,1.841,4.68,4,M,100,0,0.6103089022509408,0.34839901594443556,0.5220063149724423
15811,12415_1,1,6,5,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,12/2/2015,16:11:00,2.283,4.68,4,M,100,1,0.8254903675476585,0.34839901594443556,0.5220063149724423
15812,12415_1,1,6,10,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,12/2/2015,16:11:00,1.699,4.68,4,M,100,1,0.530039842689795,0.34839901594443556,0.5220063149724423
15813,12415_1,1,6,30,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,12/2/2015,16:11:00,2.158,4.68,4,M,100,1,0.7691818668359429,0.34839901594443556,0.5220063149724423
15814,12415_1,1,6,31,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,R,apple_pos,N,12/2/2015,16:11:00,2.201,4.68,4,M,100,0,0.7889118025443247,0.34839901594443556,0.5220063149724423
15815,12415_1,1,6,32,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,12/2/2015,16:11:00,1.473,4.68,4,M,100,1,0.3873011374804933,0.34839901594443556,0.5220063149724423
15816,12415_1,1,6,33,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,L,dog_pos,N,12/2/2015,16:11:00,1.834,4.68,4,M,100,0,0.6064993738342731,0.34839901594443556,0.5220063149724423
15817,12415_1,1,6,34,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,12/2/2015,16:11:00,1.805,4.68,4,M,100,0,0.5905605917848442,0.34839901594443556,0.5220063149724423
15818,12415_1,1,6,35,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,12/2/2015,16:11:00,1.692,4.68,4,M,100,0,0.5259112611840315,0.34839901594443556,0.5220063149724423
15819,12415_1,1,6,36,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,12/2/2015,16:11:00,1.761,4.68,4,M,100,1,0.5658818295140691,0.34839901594443556,0.5220063149724423
15820,12415_1,1,6,37,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,R,teddybear_pos,N,12/2/2015,16:11:00,1.378,4.68,4,M,100,0,0.32063317259146673,0.34839901594443556,0.5220063149724423
15821,12415_1,1,6,38,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,12/2/2015,16:11:00,1.491,4.68,4,M,100,0,0.39944703578260143,0.34839901594443556,0.5220063149724423
15822,12415_1,1,6,39,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,12/2/2015,16:11:00,1.992,4.68,4,M,100,0,0.6891391591624065,0.34839901594443556,0.5220063149724423
15823,12415_1,1,6,40,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,12/2/2015,16:11:00,1.454,4.68,4,M,100,1,0.3743183791113276,0.34839901594443556,0.5220063149724423
15824,12415_1,1,6,9,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,12/2/2015,16:11:00,3.203,4.68,4,M,100,1,1.164087870627021,0.34839901594443556,0.5220063149724423
15825,12415_1,1,6,42,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,L,cup_pos,N,12/2/2015,16:11:00,1.415,4.68,4,M,100,0,0.34712953109520095,0.34839901594443556,0.5220063149724423
15826,12415_1,1,6,43,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,L,bicycle_pos,N,12/2/2015,16:11:00,1.572,4.68,4,M,100,0,0.45234869400701483,0.34839901594443556,0.5220063149724423
15827,12415_1,1,6,44,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,12/2/2015,16:11:00,1.241,4.68,4,M,100,0,0.21591750622247025,0.34839901594443556,0.5220063149724423
15828,12415_1,1,6,45,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,12/2/2015,16:11:00,1.656,4.68,4,M,100,1,0.504405055963068,0.34839901594443556,0.5220063149724423
15829,12415_1,1,6,46,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,1.466,4.68,4,M,100,1,0.38253760346445975,0.34839901594443556,0.5220063149724423
15830,12415_1,1,6,47,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,12/2/2015,16:11:00,1.831,4.68,4,M,100,1,0.6048622656923737,0.34839901594443556,0.5220063149724423
15831,12415_1,1,6,48,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,12/2/2015,16:11:00,2.124,4.68,4,M,100,1,0.7533011033796925,0.34839901594443556,0.5220063149724423
15832,12415_1,1,6,49,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,12/2/2015,16:11:00,1.578,4.68,4,M,100,1,0.45615822242368254,0.34839901594443556,0.5220063149724423
15833,12415_1,1,6,51,car_neg,car_neg,car_pos,negation,negative,target,distractor,R,car_pos,N,12/2/2015,16:11:00,2.835,4.68,4,M,100,0,1.0420419371797154,0.34839901594443556,0.5220063149724423
15834,12415_1,1,6,52,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,L,apple_pos,N,12/2/2015,16:11:00,1.075,4.68,4,M,100,0,0.07232066157962608,0.34839901594443556,0.5220063149724423
15835,12415_1,1,6,53,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,L,dog_pos,N,12/2/2015,16:11:00,1.729,4.68,4,M,100,0,0.5475432067011535,0.34839901594443556,0.5220063149724423
15836,12415_1,1,6,54,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,L,banana_pos,N,12/2/2015,16:11:00,1.711,4.68,4,M,100,0,0.5370779949100565,0.34839901594443556,0.5220063149724423
15837,12415_1,1,6,55,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,R,bird_pos,N,12/2/2015,16:11:00,1.51,4.68,4,M,100,0,0.412109650826833,0.34839901594443556,0.5220063149724423
15838,12415_1,1,6,56,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,R,lamp_pos,Y,12/2/2015,16:11:00,1.821,4.68,4,M,100,1,0.5993858007454709,0.34839901594443556,0.5220063149724423
15839,12415_1,1,6,57,bicycle_pos,bicycle_neg,bicycle_pos,negation,positive,distractor,target,R,bicycle_pos,Y,12/2/2015,16:11:00,2.154,4.68,4,M,100,1,0.7673265787341967,0.34839901594443556,0.5220063149724423
15840,12415_1,1,6,58,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,12/2/2015,16:11:00,1.39,4.68,4,M,100,0,0.3293037471426003,0.34839901594443556,0.5220063149724423
15842,12415_1,1,6,19,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,12/2/2015,16:11:00,2.405,4.68,4,M,100,0,0.8775499035577244,0.34839901594443556,0.5220063149724423
15843,12415_1,1,6,20,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,R,cup_pos,N,12/2/2015,16:11:00,1.238,4.68,4,M,100,0,0.21349717426240436,0.34839901594443556,0.5220063149724423
15844,12415_1,1,6,21,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,12/2/2015,16:11:00,1.905,4.68,4,M,100,1,0.6444820085786643,0.34839901594443556,0.5220063149724423
15845,12415_1,1,6,22,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,12/2/2015,16:11:00,1.809,4.68,4,M,100,1,0.592774206413158,0.34839901594443556,0.5220063149724423
15846,12415_1,1,6,23,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,12/2/2015,16:11:00,1.738,4.68,4,M,100,1,0.5527350268432003,0.34839901594443556,0.5220063149724423
15847,12415_1,1,6,24,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,12/2/2015,16:11:00,1.544,4.68,4,M,100,1,0.4343764516025845,0.34839901594443556,0.5220063149724423
15848,12415_1,1,6,25,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,12/2/2015,16:11:00,1.404,4.68,4,M,100,1,0.33932530560361934,0.34839901594443556,0.5220063149724423
15849,12415_1,1,6,26,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,12/2/2015,16:11:00,3.048,4.68,4,M,100,1,1.1144856378244,0.34839901594443556,0.5220063149724423
15850,12415_1,1,6,27,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,12/2/2015,16:11:00,1.92,4.68,4,M,100,1,0.6523251860396901,0.34839901594443556,0.5220063149724423
15851,12415_1,1,6,28,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,12/2/2015,16:11:00,1.45,4.68,4,M,100,0,0.371563556432483,0.34839901594443556,0.5220063149724423
15852,12415_1,1,6,29,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,12/2/2015,16:11:00,2.335,4.68,4,M,100,1,0.8480118911208606,0.34839901594443556,0.5220063149724423
15853,12415_1,1,6,71,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,12/2/2015,16:11:00,1.665,4.68,4,M,100,1,0.5098251234324072,0.34839901594443556,0.5220063149724423
15854,12415_1,1,6,72,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,12/2/2015,16:11:00,0.921,4.68,4,M,100,1,-0.08229524272683016,0.34839901594443556,0.5220063149724423
15855,12415_1,1,6,73,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,12/2/2015,16:11:00,1.122,4.68,4,M,100,1,0.11511280710050467,0.34839901594443556,0.5220063149724423
15856,12415_1,1,6,74,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,12/2/2015,16:11:00,1.11,4.68,4,M,100,1,0.10436001532424286,0.34839901594443556,0.5220063149724423
15857,12415_1,1,6,75,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,12/2/2015,16:11:00,2.073,4.68,4,M,100,1,0.7289968334536425,0.34839901594443556,0.5220063149724423
15858,12415_1,1,6,76,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,12/2/2015,16:11:00,1.279,4.68,4,M,100,1,0.24607852259670557,0.34839901594443556,0.5220063149724423
15859,12415_1,1,6,77,cup_inhib,cup_inhib,cup_pos,inhibition,inhib,target,distractor,L,cup_inhib,Y,12/2/2015,16:11:00,1.72,4.68,4,M,100,1,0.5423242908253617,0.34839901594443556,0.5220063149724423
15860,12415_1,1,6,17,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,L,cat_foil,N,12/2/2015,16:11:00,3.761,4.68,4,M,100,0,1.3246848794881994,0.34839901594443556,0.5220063149724423
15861,12415_1,1,6,18,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,12/2/2015,16:11:00,2.43,4.68,4,M,100,1,0.8878912573524571,0.34839901594443556,0.5220063149724423
15862,12415_1,1,6,19,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,L,apple_control,N,12/2/2015,16:11:00,2.903,4.68,4,M,100,0,1.0657446850424928,0.34839901594443556,0.5220063149724423
15863,12415_1,1,6,20,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,12/2/2015,16:11:00,2.654,4.68,4,M,100,1,0.9760679359100157,0.34839901594443556,0.5220063149724423
15864,12415_1,1,6,41,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,R,lamp_pos,N,12/2/2015,16:11:00,2.19,4.68,4,M,100,0,0.7839015438284094,0.34839901594443556,0.5220063149724423
15865,12415_1,1,6,22,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,12/2/2015,16:11:00,2.488,4.68,4,M,100,1,0.911479174876933,0.34839901594443556,0.5220063149724423
15866,12415_1,1,6,23,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,12/2/2015,16:11:00,3.961,4.68,4,M,100,0,1.3764965186397795,0.34839901594443556,0.5220063149724423
15867,12415_1,1,6,24,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,12/2/2015,16:11:00,1.744,4.68,4,M,100,1,0.5561813254867879,0.34839901594443556,0.5220063149724423
15868,12415_1,1,6,25,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,R,bird_foil,N,12/2/2015,16:11:00,2.505,4.68,4,M,100,0,0.9182887345368281,0.34839901594443556,0.5220063149724423
15869,12415_1,1,6,26,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,12/2/2015,16:11:00,1.355,4.68,4,M,100,1,0.3038014543316642,0.34839901594443556,0.5220063149724423
15870,12415_1,1,6,27,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,12/2/2015,16:11:00,2.966,4.68,4,M,100,1,1.0872142437157404,0.34839901594443556,0.5220063149724423
15871,12415_1,1,6,28,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,L,cat_control,N,12/2/2015,16:11:00,1.876,4.68,4,M,100,0,0.6291418505840328,0.34839901594443556,0.5220063149724423
15872,12415_1,1,6,29,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,12/2/2015,16:11:00,1.777,4.68,4,M,100,1,0.5749265491725142,0.34839901594443556,0.5220063149724423
15873,12415_1,1,6,51,flower_inhib,flower_inhib,flower_pos,inhibition,inhib,target,distractor,L,flower_inhib,Y,12/2/2015,16:11:00,2.602,4.68,4,M,100,1,0.9562803800903135,0.34839901594443556,0.5220063149724423
15874,12415_1,1,6,52,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,12/2/2015,16:11:00,1.551,4.68,4,M,100,1,0.43889988419440173,0.34839901594443556,0.5220063149724423
15875,12415_1,1,6,53,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,12/2/2015,16:11:00,1.636,4.68,4,M,100,1,0.49225423818055525,0.34839901594443556,0.5220063149724423
15876,12415_1,1,6,54,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,12/2/2015,16:11:00,2.36,4.68,4,M,100,1,0.8586616190375187,0.34839901594443556,0.5220063149724423
15877,12415_1,1,6,55,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,12/2/2015,16:11:00,1.972,4.68,4,M,100,1,0.6790482561804436,0.34839901594443556,0.5220063149724423
15878,12415_1,1,6,56,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,12/2/2015,16:11:00,1.358,4.68,4,M,100,1,0.30601302913650447,0.34839901594443556,0.5220063149724423
15879,12415_1,1,6,57,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,12/2/2015,16:11:00,1.353,4.68,4,M,100,1,0.302324349188651,0.34839901594443556,0.5220063149724423
15880,12415_1,1,6,58,cookie_inhib,cookie_inhib,cookie_pos,inhibition,inhib,target,distractor,L,cookie_inhib,Y,12/2/2015,16:11:00,1.751,4.68,4,M,100,1,0.5601870533037148,0.34839901594443556,0.5220063149724423
15881,12415_1,1,6,59,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,12/2/2015,16:11:00,2.211,4.68,4,M,100,1,0.7934449018753091,0.34839901594443556,0.5220063149724423
15882,12415_1,1,6,60,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,12/2/2015,16:11:00,2.113,4.68,4,M,100,1,0.7481087386339197,0.34839901594443556,0.5220063149724423
15883,12415_1,1,6,61,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,12/2/2015,16:11:00,1.338,4.68,4,M,100,1,0.29117596170603677,0.34839901594443556,0.5220063149724423
15884,12415_1,1,6,62,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,12/2/2015,16:11:00,1.279,4.68,4,M,100,1,0.24607852259670557,0.34839901594443556,0.5220063149724423
15885,12415_1,1,6,63,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,12/2/2015,16:11:00,2.025,4.68,4,M,100,1,0.7055697005585024,0.34839901594443556,0.5220063149724423
15886,12415_1,1,6,64,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,12/2/2015,16:11:00,1.471,4.68,4,M,100,1,0.3859424416193005,0.34839901594443556,0.5220063149724423
15887,12415_1,1,6,65,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,12/2/2015,16:11:00,1.494,4.68,4,M,100,1,0.4014570867106256,0.34839901594443556,0.5220063149724423
15888,12415_1,1,6,66,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,12/2/2015,16:11:00,1.765,4.68,4,M,100,1,0.56815069038526,0.34839901594443556,0.5220063149724423
15889,12415_1,1,6,67,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,12/2/2015,16:11:00,1.977,4.68,4,M,100,1,0.6815805441884799,0.34839901594443556,0.5220063149724423
15890,12415_1,1,6,68,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,12/2/2015,16:11:00,1.208,4.68,4,M,100,1,0.18896609951262316,0.34839901594443556,0.5220063149724423
15891,12415_1,1,6,69,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,12/2/2015,16:11:00,1.496,4.68,4,M,100,1,0.4027948795522855,0.34839901594443556,0.5220063149724423
15892,12415_1,1,6,70,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,L,bird_inhib,Y,12/2/2015,16:11:00,1.57,4.68,4,M,100,1,0.45107561936021673,0.34839901594443556,0.5220063149724423
15893,12415_1,1,6,50,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,L,car_foil,N,12/2/2015,16:11:00,2.823,4.68,4,M,100,0,1.0378001492713522,0.34839901594443556,0.5220063149724423
15894,12415_1,1,6,51,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,12/2/2015,16:11:00,2.564,4.68,4,M,100,1,0.9415685390584236,0.34839901594443556,0.5220063149724423
15895,12415_1,1,6,52,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,12/2/2015,16:11:00,1.988,4.68,4,M,100,1,0.6871291082343823,0.34839901594443556,0.5220063149724423
15896,12415_1,1,6,53,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,12/2/2015,16:11:00,1.88,4.68,4,M,100,1,0.6312717768418578,0.34839901594443556,0.5220063149724423
15897,12415_1,1,6,54,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,L,dog_control,Y,12/2/2015,16:11:00,2.247,4.68,4,M,100,1,0.8095959932031921,0.34839901594443556,0.5220063149724423
15898,12415_1,1,6,55,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,12/2/2015,16:11:00,1.571,4.68,4,M,100,1,0.4517123592734841,0.34839901594443556,0.5220063149724423
15899,12415_1,1,6,56,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,R,bird_implic,Y,12/2/2015,16:11:00,2.207,4.68,4,M,100,1,0.7916341272745993,0.34839901594443556,0.5220063149724423
