"","subid","list","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","rt","agegroup"
"12648","11415_2",2,31,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y",874,6
"12649","11415_2",2,70,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",1371,6
"12650","11415_2",2,71,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",1295,6
"12651","11415_2",2,15,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y",1155,6
"12652","11415_2",2,41,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y",912,6
"12653","11415_2",2,63,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y",1068,6
"12654","11415_2",2,18,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y",859,6
"12655","11415_2",2,19,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","R","cat_implic","Y",1016,6
"12656","11415_2",2,20,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y",964,6
"12657","11415_2",2,40,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1594,6
"12658","11415_2",2,22,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y",784,6
"12659","11415_2",2,23,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y",795,6
"12660","11415_2",2,4,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y",801,6
"12661","11415_2",2,5,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","L","lamp_pos","Y",1051,6
"12662","11415_2",2,6,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","R","bird_neg","N",1120,6
"12663","11415_2",2,7,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",994,6
"12664","11415_2",2,8,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","L","dog_pos","N",2089,6
"12665","11415_2",2,16,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",1479,6
"12666","11415_2",2,42,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y",843,6
"12667","11415_2",2,47,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",1019,6
"12668","11415_2",2,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","L","banana_inhib","N",148,6
"12669","11415_2",2,49,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","R","banana_inhib","N",955,6
"12670","11415_2",2,50,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","L","banana_pos","N",576,6
"12671","11415_2",2,51,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",2201,6
"12672","11415_2",2,52,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",980,6
"12673","11415_2",2,53,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",587,6
"12674","11415_2",2,54,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",567,6
"12675","11415_2",2,55,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","L","teddybear_inhib","N",1360,6
"12676","11415_2",2,38,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",1421,6
"12677","11415_2",2,20,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","R","lamp_pos","Y",811,6
"12678","11415_2",2,21,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",1004,6
"12679","11415_2",2,17,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y",1220,6
"12680","11415_2",2,23,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N",1070,6
"12681","11415_2",2,24,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","R","teddybear_pos","N",953.999999999998,6
"12682","11415_2",2,5,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y",2229,6
"12683","11415_2",2,6,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",1088,6
"12684","11415_2",2,7,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y",1345,6
"12685","11415_2",2,8,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","R","cookie_implic","Y",1951,6
"12686","11415_2",2,9,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y",1290,6
"12687","11415_2",2,10,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",4643,6
"12688","11415_2",2,11,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1202,6
"12689","11415_2",2,26,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","R","cookie_pos","N",668,6
"12690","11415_2",2,27,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",1121,6
"12691","11415_2",2,28,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",1075,6
"12692","11415_2",2,22,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N",1282,6
"12693","11415_2",2,30,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",854,6
"12694","11415_2",2,31,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y",1427,6
"12695","11415_2",2,32,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y",883,6
"12696","11415_2",2,33,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",1528,6
"12697","11415_2",2,34,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",787,6
"12698","11415_2",2,35,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",647,6
"12699","11415_2",2,36,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",951,6
"12700","11415_2",2,37,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",614,6
"12701","11415_2",2,38,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","L","cat_inhib","Y",1255,6
"12702","11415_2",2,39,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y",1130,6
"12703","11415_2",2,40,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",728,6
"12704","11415_2",2,41,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",820,6
"12705","11415_2",2,29,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",1241,6
"12706","11415_2",2,10,"car_neg","car_pos","car_neg","negation","negative","distractor","target","L","car_pos","N",762,6
"12707","11415_2",2,45,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",1076,6
"12708","11415_2",2,46,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",692,6
"12709","11415_2",2,30,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y",1570,6
"12710","11415_2",2,31,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",948,6
"12711","11415_2",2,14,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N",2115,6
"12712","11415_2",2,15,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","L","banana_pos","N",877.000000000001,6
"12713","11415_2",2,16,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","L","dog_pos","N",1239,6
"12714","11415_2",2,17,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","R","bird_pos","N",789,6
"12715","11415_2",2,18,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y",1184,6
"12716","11415_2",2,19,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","L","cup_pos","N",698.000000000001,6
"12717","11415_2",2,59,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y",1139,6
"12718","11415_2",2,60,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",1041,6
"12719","11415_2",2,1,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y",5117,6
"12720","11415_2",2,2,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","R","bicycle_implic","Y",1666,6
"12721","11415_2",2,3,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",1188,6
"12722","11415_2",2,4,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","R","teddybear_foil","N",10312,6
"12723","11415_2",2,18,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","L","lamp_inhib","N",596,6
"12724","11415_2",2,19,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",2016,6
"12725","11415_2",2,20,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y",1035,6
"12726","11415_2",2,21,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",1301,6
"12727","11415_2",2,22,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y",753,6
"12728","11415_2",2,23,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",716,6
"12729","11415_2",2,51,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",572,6
"12730","11415_2",2,50,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","R","flower_foil","N",821,6
"12731","11415_2",2,49,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y",1429,6
"12732","11415_2",2,52,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","R","lamp_control","N",996,6
"12733","11415_2",2,72,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",1138,6
"12734","11415_2",2,73,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",754,6
"12735","11415_2",2,74,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",724,6
"12736","11415_2",2,75,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",568,6
"12737","11415_2",2,76,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","R","apple_pos","N",122,6
"12738","11415_2",2,1,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y",1381,6
"12739","11415_2",2,2,"flower_pos","flower_pos","flower_neg","negation","positive","target","distractor","L","flower_pos","Y",786,6
"12740","11415_2",2,3,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y",730,6
"12741","11415_2",2,43,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","R","apple_pos","Y",993,6
"12742","11415_2",2,44,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","L","lamp_pos","Y",907,6
"12743","11415_2",2,45,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N",1106,6
"12744","11415_2",2,46,"cookie_neg","cookie_pos","cookie_neg","negation","negative","distractor","target","L","cookie_pos","N",844,6
"12745","11415_2",2,9,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","R","apple_neg","N",731,6
"12746","11415_2",2,44,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y",1097,6
"12747","11415_2",2,48,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",1232,6
"12748","11415_2",2,49,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y",1484,6
"12749","11415_2",2,11,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1487,6
"12750","11415_2",2,12,"cup_pos","cup_pos","cup_neg","negation","positive","target","distractor","L","cup_pos","Y",1610,6
"12751","11415_2",2,32,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y",1836,6
"12752","11415_2",2,33,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y",1314,6
"12753","11415_2",2,34,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y",1211,6
"12754","11415_2",2,35,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","R","banana_control","N",835,6
"12755","11415_2",2,36,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N",721,6
"12756","11415_2",2,37,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N",3662,6
"12757","11415_2",2,57,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N",825,6
"12758","11415_2",2,58,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y",1178,6
"12759","11415_2",2,11,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",1121,6
"12760","11415_2",2,12,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",919,6
"12761","11415_2",2,13,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",831,6
"12762","11415_2",2,14,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y",1424,6
"12763","11415_2",2,15,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",1234,6
"12764","11415_2",2,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",842,6
"12765","11415_2",2,17,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",724,6
"12766","11415_2",2,41,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","L","cup_pos","N",577.000000000001,6
"12767","11415_2",2,42,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","L","bird_pos","N",744,6
"12768","11415_2",2,60,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N",983,6
"12769","11415_2",2,24,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",1144,6
"12770","11415_2",2,32,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y",815,6
"12771","11415_2",2,33,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","L","bird_pos","N",734,6
"12772","11415_2",2,34,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","R","cat_pos","N",644.000000000001,6
"12773","11415_2",2,35,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","L","banana_pos","N",303.000000000001,6
"12774","11415_2",2,36,"car_neg","car_pos","car_neg","negation","negative","distractor","target","L","car_pos","N",1013,6
"12775","11415_2",2,37,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",614,6
"12776","11415_2",2,38,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",957,6
"12777","11415_2",2,39,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",994,6
"12778","11415_2",2,57,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y",951,6
"12779","11415_2",2,52,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","L","apple_pos","N",990.999999999998,6
"12780","11415_2",2,53,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","R","lamp_pos","N",707.999999999997,6
"12781","11415_2",2,54,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","R","bicycle_pos","Y",1329,6
"12782","11415_2",2,55,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",1188,6
"12783","11415_2",2,56,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",1145,6
"12784","11415_2",2,8,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",1239,6
"12785","11415_2",2,10,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","R","bird_inhib","N",1037,6
"12786","11415_2",2,42,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",586,6
"12787","11415_2",2,43,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",578,6
"12788","11415_2",2,29,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","L","cup_foil","N",753,6
"12789","11415_2",2,50,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",1409,6
"12790","11415_2",2,51,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","R","bird_pos","N",996,6
"12791","11415_2",2,13,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","L","apple_pos","N",909.999999999998,6
"12792","11415_2",2,4,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",1268,6
"12793","11415_2",2,58,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y",743,6
"12794","11415_2",2,59,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y",1983,6
"12795","11415_2",2,5,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",835,6
"12796","11415_2",2,6,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",588,6
"12797","11415_2",2,25,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y",816,6
"12798","11415_2",2,54,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y",1327,6
"12799","11415_2",2,9,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",870,6
"12800","11415_2",2,56,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y",2201,6
"12801","11415_2",2,53,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y",2066,6
"12802","11415_2",2,7,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y",2150,6
"12803","11415_2",2,55,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",3519,6
"12804","11415_2",2,28,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N",1177,6
"12805","11415_2",2,3,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y",1892,6
"12806","11415_2",2,47,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","L","bicycle_pos","N",621.000000000001,6
"12807","11415_2",2,1,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1843,6
"12808","11415_2",2,2,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","R","cup_inhib","N",2339,6
"12809","11415_3",1,41,"lamp_pos","lamp_neg","lamp_pos","negation","positive","distractor","target","L","lamp_neg","N",963,8
"12810","11415_3",1,47,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","L","cookie_pos","Y",1439,8
"12811","11415_3",1,49,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",1868,8
"12812","11415_3",1,4,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",802,8
"12813","11415_3",1,5,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",809,8
"12814","11415_3",1,7,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","R","apple_inhib","Y",13,8
"12815","11415_3",1,12,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","L","banana_pos","N",1233,8
"12816","11415_3",1,13,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",2305,8
"12817","11415_3",1,14,"bicycle_pos","bicycle_neg","bicycle_pos","negation","positive","distractor","target","L","bicycle_neg","N",2383,8
"12818","11415_3",1,48,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y",2769,8
"12819","11415_3",1,29,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","L","banana_inhib","N",555,8
"12820","11415_3",1,30,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","R","banana_inhib","N",1504,8
"12821","11415_3",1,31,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",1294,8
"12822","11415_3",1,46,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y",1792,8
"12823","11415_3",1,6,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",488,8
"12824","11415_3",1,25,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",1114,8
"12825","11415_3",1,26,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y",1833,8
"12826","11415_3",1,32,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y",1568,8
"12827","11415_3",1,42,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","L","cup_neg","N",824,8
"12828","11415_3",1,43,"bicycle_neg","bicycle_neg","bicycle_pos","negation","negative","target","distractor","L","bicycle_neg","Y",661.000000000001,8
"12829","11415_3",1,44,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y",836,8
"12830","11415_3",1,8,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","R","car_inhib","N",154,8
"12831","11415_3",1,39,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","R","banana_foil","N",490,8
"12832","11415_3",1,15,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","L","dog_inhib","N",1090,8
"12833","11415_3",1,16,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",699,8
"12834","11415_3",1,3,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y",710,8
"12835","11415_3",1,23,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y",1992,8
"12836","11415_3",1,24,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",1271,8
"12837","11415_3",1,38,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y",1350,8
"12838","11415_3",1,39,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y",1208,8
"12839","11415_3",1,40,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y",3688,8
"12840","11415_3",1,23,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",422,8
"12841","11415_3",1,24,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","L","teddybear_inhib","N",190,8
"12842","11415_3",1,25,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",1220,8
"12843","11415_3",1,45,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","R","dog_pos","Y",1608,8
"12844","11415_3",1,27,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",872,8
"12845","11415_3",1,28,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",1313,8
"12846","11415_3",1,25,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","L","bird_control","N",524,8
"12847","11415_3",1,26,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y",1051,8
"12848","11415_3",1,27,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N",690,8
"12849","11415_3",1,28,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N",1958,8
"12850","11415_3",1,50,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y",1279,8
"12851","11415_3",1,51,"car_neg","car_pos","car_neg","negation","negative","distractor","target","L","car_pos","N",7817,8
"12852","11415_3",1,52,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","R","apple_neg","Y",1111,8
"12853","11415_3",1,53,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",1830,8
"12854","11415_3",1,15,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","R","cookie_neg","N",2125,8
"12855","11415_3",1,16,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y",1780,8
"12856","11415_3",1,26,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","L","teddybear_pos","N",755,8
"12857","11415_3",1,18,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y",1951,8
"12858","11415_3",1,19,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y",2029,8
"12859","11415_3",1,20,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",2031,8
"12860","11415_3",1,21,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1023,8
"12861","11415_3",1,22,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",2703,8
"12862","11415_3",1,1,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","R","banana_foil","N",2917,8
"12863","11415_3",1,2,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","L","cup_foil","N",2403,8
"12864","11415_3",1,3,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y",2557,8
"12865","11415_3",1,4,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y",1226,8
"12866","11415_3",1,5,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","L","cookie_control","N",1198,8
"12867","11415_3",1,9,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","L","car_inhib","N",1031,8
"12868","11415_3",1,10,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",1724,8
"12869","11415_3",1,17,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","R","lamp_neg","N",1514,8
"12870","11415_3",1,30,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","R","cookie_pos","N",1316,8
