"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","gender","age","language"
"14807","40",1,2,166,"cup_control","cup_control","cup_foil","negimp","unambiguous","target","distractor","L","cup_control","Y","8/10/2015","17:35",1086,"M","65","English"
"14808","40",1,2,168,"apple_pos","apple_pos","apple_neg","negimp","positive","target","distractor","L","apple_pos","Y","8/10/2015","17:35",877,"M","65","English"
"14809","40",1,2,169,"lamp_implic","lamp_implic","lamp_control","negimp","implicature","target","distractor","L","lamp_implic","Y","8/10/2015","17:35",844,"M","65","English"
"14810","40",1,2,170,"car_implic","car_control","car_implic","negimp","implicature","distractor","target","R","car_implic","Y","8/10/2015","17:35",959,"M","65","English"
"14811","40",1,2,171,"flower_pos","flower_pos","flower_neg","negimp","positive","target","distractor","L","flower_pos","Y","8/10/2015","17:35",916,"M","65","English"
"14812","40",1,2,173,"cookie_control","cookie_control","cookie_foil","negimp","unambiguous","target","distractor","L","cookie_control","Y","8/10/2015","17:35",878,"M","65","English"
"14813","40",1,2,172,"banana_implic","banana_implic","banana_control","negimp","implicature","target","distractor","L","banana_implic","Y","8/10/2015","17:35",877,"M","65","English"
"14814","40",1,2,174,"dog_pos","dog_pos","dog_neg","negimp","positive","target","distractor","L","dog_pos","Y","8/10/2015","17:35",810,"M","65","English"
"14815","40",1,2,175,"apple_neg","apple_pos","apple_neg","negimp","negative","distractor","target","R","apple_neg","Y","8/10/2015","17:35",1157,"M","65","English"
"14816","40",1,2,176,"bird_control","bird_control","bird_foil","negimp","unambiguous","target","distractor","L","bird_control","Y","8/10/2015","17:35",1116,"M","65","English"
"14817","40",1,2,177,"teddybear_neg","teddybear_neg","teddybear_pos","negimp","negative","target","distractor","L","teddybear_neg","Y","8/10/2015","17:35",1112,"M","65","English"
"14818","40",1,2,178,"cup_control","cup_foil","cup_control","negimp","unambiguous","distractor","target","R","cup_control","Y","8/10/2015","17:35",942,"M","65","English"
"14819","40",1,2,179,"bicycle_implic","bicycle_implic","bicycle_control","negimp","implicature","target","distractor","L","bicycle_implic","Y","8/10/2015","17:35",1157,"M","65","English"
"14820","40",1,2,180,"cat_neg","cat_neg","cat_pos","negimp","negative","target","distractor","L","cat_neg","Y","8/10/2015","17:35",1294,"M","65","English"
"14821","40",1,2,181,"flower_pos","flower_neg","flower_pos","negimp","positive","distractor","target","R","flower_pos","Y","8/10/2015","17:35",972,"M","65","English"
"14822","40",1,2,182,"dog_neg","dog_pos","dog_neg","negimp","negative","distractor","target","R","dog_neg","Y","8/10/2015","17:35",1198,"M","65","English"
"14823","40",1,2,183,"cat_implic","cat_control","cat_implic","negimp","implicature","distractor","target","R","cat_implic","Y","8/10/2015","17:35",1100,"M","65","English"
"14824","40",1,2,184,"apple_implic","apple_control","apple_implic","negimp","implicature","distractor","target","R","apple_implic","Y","8/10/2015","17:35",990,"M","65","English"
"14825","40",1,2,185,"car_control","car_control","car_foil","negimp","unambiguous","target","distractor","L","car_control","Y","8/10/2015","17:35",989,"M","65","English"
"14826","40",1,2,186,"teddybear_pos","teddybear_pos","teddybear_neg","negimp","positive","target","distractor","L","teddybear_pos","Y","8/10/2015","17:35",933,"M","65","English"
"14827","40",1,2,187,"lamp_neg","lamp_pos","lamp_neg","negimp","negative","distractor","target","R","lamp_neg","Y","8/10/2015","17:35",1010,"M","65","English"
"14828","40",1,2,188,"cookie_neg","cookie_neg","cookie_pos","negimp","negative","target","distractor","L","cookie_neg","Y","8/10/2015","17:35",968,"M","65","English"
"14829","40",1,2,189,"bird_pos","bird_pos","bird_neg","negimp","positive","target","distractor","L","bird_pos","Y","8/10/2015","17:35",1038,"M","65","English"
"14830","40",1,2,190,"banana_pos","banana_neg","banana_pos","negimp","positive","distractor","target","R","banana_pos","Y","8/10/2015","17:35",1046,"M","65","English"
"14831","40",1,2,191,"cup_pos","cup_pos","cup_neg","negimp","positive","target","distractor","L","cup_pos","Y","8/10/2015","17:35",876,"M","65","English"
"14832","40",1,2,193,"apple_control","apple_control","apple_foil","negimp","unambiguous","target","distractor","L","apple_control","Y","8/10/2015","17:35",1238,"M","65","English"
"14833","40",1,2,192,"bicycle_control","bicycle_foil","bicycle_control","negimp","unambiguous","distractor","target","R","bicycle_control","Y","8/10/2015","17:35",1108,"M","65","English"
"14834","40",1,2,194,"flower_implic","flower_implic","flower_control","negimp","implicature","target","distractor","L","flower_implic","Y","8/10/2015","17:35",925,"M","65","English"
"14835","40",1,2,195,"lamp_neg","lamp_neg","lamp_pos","negimp","negative","target","distractor","L","lamp_neg","Y","8/10/2015","17:35",851.999999999997,"M","65","English"
"14836","40",1,2,196,"banana_neg","banana_pos","banana_neg","negimp","negative","distractor","target","R","banana_neg","Y","8/10/2015","17:35",1174,"M","65","English"
"14837","40",1,2,197,"cookie_implic","cookie_control","cookie_implic","negimp","implicature","distractor","target","R","cookie_implic","Y","8/10/2015","17:35",1358,"M","65","English"
"14838","40",1,2,198,"car_neg","car_neg","car_pos","negimp","negative","target","distractor","L","car_neg","Y","8/10/2015","17:35",1216,"M","65","English"
"14839","40",1,2,199,"cat_pos","cat_neg","cat_pos","negimp","positive","distractor","target","R","cat_pos","Y","8/10/2015","17:35",1043,"M","65","English"
"14840","40",1,2,200,"bicycle_implic","bicycle_implic","bicycle_control","negimp","implicature","target","distractor","L","bicycle_implic","Y","8/10/2015","17:35",975,"M","65","English"
"14841","40",1,2,201,"dog_neg","dog_pos","dog_neg","negimp","negative","distractor","target","R","dog_neg","Y","8/10/2015","17:35",1292,"M","65","English"
"14842","40",1,2,202,"bird_implic","bird_implic","bird_control","negimp","implicature","target","distractor","L","bird_implic","Y","8/10/2015","17:35",1143,"M","65","English"
"14843","40",1,2,203,"cup_pos","cup_neg","cup_pos","negimp","positive","distractor","target","R","cup_pos","Y","8/10/2015","17:35",1164,"M","65","English"
"14844","40",1,2,204,"teddybear_neg","teddybear_pos","teddybear_neg","negimp","negative","distractor","target","R","teddybear_neg","Y","8/10/2015","17:35",1334,"M","65","English"
"14845","40",1,2,205,"cup_neg","cup_pos","cup_neg","negimp","negative","distractor","target","R","cup_neg","Y","8/10/2015","17:35",1143,"M","65","English"
"14846","40",1,2,206,"lamp_control","lamp_foil","lamp_control","negimp","unambiguous","distractor","target","R","lamp_control","Y","8/10/2015","17:35",1203,"M","65","English"
"14847","40",1,2,207,"bicycle_neg","bicycle_pos","bicycle_neg","negimp","negative","distractor","target","R","bicycle_neg","Y","8/10/2015","17:35",1112,"M","65","English"
"14848","40",1,2,208,"teddybear_neg","teddybear_neg","teddybear_pos","negimp","negative","target","distractor","L","teddybear_neg","Y","8/10/2015","17:35",996.999999999998,"M","65","English"
"14849","40",1,2,209,"bird_pos","bird_pos","bird_neg","negimp","positive","target","distractor","L","bird_pos","Y","8/10/2015","17:35",918,"M","65","English"
"14850","40",1,2,210,"flower_control","flower_foil","flower_control","negimp","unambiguous","distractor","target","R","flower_control","Y","8/10/2015","17:35",1006,"M","65","English"
"14851","40",1,2,211,"dog_implic","dog_control","dog_implic","negimp","implicature","distractor","target","R","dog_implic","Y","8/10/2015","17:35",1197,"M","65","English"
"14852","40",1,2,212,"cookie_neg","cookie_pos","cookie_neg","negimp","negative","distractor","target","R","cookie_neg","Y","8/10/2015","17:35",1327,"M","65","English"
"14853","40",1,2,213,"cat_control","cat_control","cat_foil","negimp","unambiguous","target","distractor","L","cat_control","Y","8/10/2015","17:35",1060,"M","65","English"
"14854","40",1,2,214,"banana_pos","banana_neg","banana_pos","negimp","positive","distractor","target","R","banana_pos","Y","8/10/2015","17:35",926,"M","65","English"
"14855","40",1,2,215,"apple_neg","apple_pos","apple_neg","negimp","negative","distractor","target","R","apple_neg","Y","8/10/2015","17:35",1272,"M","65","English"
"14856","40",1,2,216,"car_pos","car_neg","car_pos","negimp","positive","distractor","target","R","car_pos","Y","8/10/2015","17:35",1240,"M","65","English"
"14857","40",1,2,217,"banana_control","banana_foil","banana_control","negimp","unambiguous","distractor","target","R","banana_control","Y","8/10/2015","17:35",1147,"M","65","English"
"14858","40",1,2,218,"apple_pos","apple_neg","apple_pos","negimp","positive","distractor","target","R","apple_pos","Y","8/10/2015","17:35",1240,"M","65","English"
"14859","40",1,2,219,"lamp_pos","lamp_pos","lamp_neg","negimp","positive","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",1035,"M","65","English"
"14860","40",1,2,220,"bicycle_control","bicycle_control","bicycle_foil","negimp","unambiguous","target","distractor","L","bicycle_control","Y","8/10/2015","17:35",1389,"M","65","English"
"14861","40",1,2,221,"dog_control","dog_foil","dog_control","negimp","unambiguous","distractor","target","R","dog_control","Y","8/10/2015","17:35",1007,"M","65","English"
"14862","40",1,2,222,"bird_pos","bird_neg","bird_pos","negimp","positive","distractor","target","R","bird_pos","Y","8/10/2015","17:35",911,"M","65","English"
"14863","40",1,2,223,"teddybear_neg","teddybear_pos","teddybear_neg","negimp","negative","distractor","target","R","teddybear_neg","Y","8/10/2015","17:35",1330,"M","65","English"
"14864","40",1,2,224,"cookie_implic","cookie_control","cookie_implic","negimp","implicature","distractor","target","R","cookie_implic","Y","8/10/2015","17:35",1470,"M","65","English"
"14865","40",1,2,225,"flower_neg","flower_neg","flower_pos","negimp","negative","target","distractor","L","flower_neg","Y","8/10/2015","17:35",1079,"M","65","English"
"14866","40",1,2,226,"car_pos","car_neg","car_pos","negimp","positive","distractor","target","R","car_pos","Y","8/10/2015","17:35",943,"M","65","English"
"14867","40",1,2,227,"cup_implic","cup_control","cup_implic","negimp","implicature","distractor","target","R","cup_implic","Y","8/10/2015","17:35",891,"M","65","English"
"14868","40",1,2,228,"cat_implic","cat_control","cat_implic","negimp","implicature","distractor","target","R","cat_implic","Y","8/10/2015","17:35",831,"M","65","English"
"14869","40",1,2,229,"bicycle_pos","bicycle_neg","bicycle_pos","negimp","positive","distractor","target","R","bicycle_pos","Y","8/10/2015","17:35",972,"M","65","English"
"14870","40",1,2,230,"teddybear_control","teddybear_control","teddybear_foil","negimp","unambiguous","target","distractor","L","teddybear_control","Y","8/10/2015","17:35",1014,"M","65","English"
"14871","40",1,2,231,"cookie_control","cookie_control","cookie_foil","negimp","unambiguous","target","distractor","L","cookie_control","Y","8/10/2015","17:35",1118,"M","65","English"
"14872","40",1,2,232,"apple_pos","apple_neg","apple_pos","negimp","positive","distractor","target","R","apple_pos","Y","8/10/2015","17:35",876,"M","65","English"
"14873","40",1,2,233,"cup_pos","cup_pos","cup_neg","negimp","positive","target","distractor","L","cup_pos","Y","8/10/2015","17:35",908,"M","65","English"
"14874","40",1,2,234,"cat_implic","cat_implic","cat_control","negimp","implicature","target","distractor","L","cat_implic","Y","8/10/2015","17:35",869,"M","65","English"
"14875","40",1,2,235,"banana_control","banana_foil","banana_control","negimp","unambiguous","distractor","target","R","banana_control","Y","8/10/2015","17:35",1062,"M","65","English"
"14876","40",1,2,236,"flower_control","flower_foil","flower_control","negimp","unambiguous","distractor","target","R","flower_control","Y","8/10/2015","17:35",989,"M","65","English"
"14877","40",1,2,237,"car_control","car_control","car_foil","negimp","unambiguous","target","distractor","L","car_control","Y","8/10/2015","17:35",1189,"M","65","English"
"14878","40",1,2,238,"bird_pos","bird_pos","bird_neg","negimp","positive","target","distractor","L","bird_pos","Y","8/10/2015","17:35",1078,"M","65","English"
"14879","40",1,2,239,"dog_implic","dog_implic","dog_control","negimp","implicature","target","distractor","L","dog_implic","Y","8/10/2015","17:35",1060,"M","65","English"
"14880","40",1,2,240,"lamp_implic","lamp_implic","lamp_control","negimp","implicature","target","distractor","L","lamp_implic","Y","8/10/2015","17:35",983,"M","65","English"
"14881","40",1,2,1,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","17:35",965,"M","65","English"
"14882","40",1,2,2,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","L","apple_inhib","N","8/10/2015","17:35",667,"M","65","English"
"14883","40",1,2,3,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","17:35",1052,"M","65","English"
"14884","40",1,2,4,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","17:35",758,"M","65","English"
"14885","40",1,2,5,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","17:35",899,"M","65","English"
"14886","40",1,2,6,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","17:35",646,"M","65","English"
"14887","40",1,2,7,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","8/10/2015","17:35",1196,"M","65","English"
"14888","40",1,2,8,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","17:35",916,"M","65","English"
"14889","40",1,2,9,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","17:35",737,"M","65","English"
"14890","40",1,2,10,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","17:35",719,"M","65","English"
"14891","40",1,2,11,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","17:35",791,"M","65","English"
"14892","40",1,2,12,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","17:35",796,"M","65","English"
"14893","40",1,2,13,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","17:35",710,"M","65","English"
"14894","40",1,2,14,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","8/10/2015","17:35",1555,"M","65","English"
"14895","40",1,2,15,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","17:35",828,"M","65","English"
"14896","40",1,2,16,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:35",883,"M","65","English"
"14897","40",1,2,17,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:35",717,"M","65","English"
"14898","40",1,2,18,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:35",686,"M","65","English"
"14899","40",1,2,19,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:35",692,"M","65","English"
"14900","40",1,2,20,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","8/10/2015","17:35",1148,"M","65","English"
"14901","40",1,2,21,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:35",982,"M","65","English"
"14902","40",1,2,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:35",758,"M","65","English"
"14903","40",1,2,23,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:35",725,"M","65","English"
"14904","40",1,2,24,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:35",758,"M","65","English"
"14905","40",1,2,25,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:35",837,"M","65","English"
"14906","40",1,2,26,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:35",692,"M","65","English"
"14907","40",1,2,27,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","R","teddybear_inhib","Y","8/10/2015","17:35",1150,"M","65","English"
"14908","40",1,2,28,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:35",949,"M","65","English"
"14909","40",1,2,29,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",969,"M","65","English"
"14910","40",1,2,30,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",838,"M","65","English"
"14911","40",1,2,31,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:35",743,"M","65","English"
"14912","40",1,2,32,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",812,"M","65","English"
"14913","40",1,2,33,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:35",788,"M","65","English"
"14914","40",1,2,34,"banana_inhib","banana_inhib","banana_pos","inhibition","inhib","target","distractor","L","banana_inhib","Y","8/10/2015","17:35",1341,"M","65","English"
"14915","40",1,2,35,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",916,"M","65","English"
"14916","40",1,2,36,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:35",815,"M","65","English"
"14917","40",1,2,37,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",726,"M","65","English"
"14918","40",1,2,38,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",666,"M","65","English"
"14919","40",1,2,39,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:35",741,"M","65","English"
"14920","40",1,2,40,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y","8/10/2015","17:35",1213,"M","65","English"
"14921","40",1,2,41,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:35",1205,"M","65","English"
"14922","40",1,2,42,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:35",668,"M","65","English"
"14923","40",1,2,43,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","17:35",1060,"M","65","English"
"14924","40",1,2,44,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:35",996,"M","65","English"
"14925","40",1,2,45,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:35",938,"M","65","English"
"14926","40",1,2,46,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","L","cat_inhib","Y","8/10/2015","17:35",907,"M","65","English"
"14927","40",1,2,47,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:35",1063,"M","65","English"
"14928","40",1,2,48,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","17:35",907,"M","65","English"
"14929","40",1,2,49,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","17:35",870,"M","65","English"
"14930","40",1,2,50,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:35",765,"M","65","English"
"14931","40",1,2,51,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:35",661,"M","65","English"
"14932","40",1,2,52,"flower_inhib","flower_inhib","flower_pos","inhibition","inhib","target","distractor","L","flower_inhib","Y","8/10/2015","17:35",1101,"M","65","English"
"14933","40",1,2,53,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",1045,"M","65","English"
"14934","40",1,2,54,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:35",1133,"M","65","English"
"14935","40",1,2,55,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:35",747,"M","65","English"
"14936","40",1,2,56,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",701,"M","65","English"
"14937","40",1,2,57,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:35",734,"M","65","English"
"14938","40",1,2,58,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",703,"M","65","English"
"14939","40",1,2,59,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","L","cookie_inhib","Y","8/10/2015","17:35",1102,"M","65","English"
"14940","40",1,2,60,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",940,"M","65","English"
"14941","40",1,2,61,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",661,"M","65","English"
"14942","40",1,2,62,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:35",836,"M","65","English"
"14943","40",1,2,63,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",758,"M","65","English"
"14944","40",1,2,64,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",603,"M","65","English"
"14945","40",1,2,65,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:35",732,"M","65","English"
"14946","40",1,2,67,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","17:35",956,"M","65","English"
"14947","40",1,2,66,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","8/10/2015","17:35",1126,"M","65","English"
"14948","40",1,2,68,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","17:35",557,"M","65","English"
"14949","40",1,2,69,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","17:35",917,"M","65","English"
"14950","40",1,2,70,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","17:35",622,"M","65","English"
"14951","40",1,2,71,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","17:35",675,"M","65","English"
"14952","40",1,2,72,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y","8/10/2015","17:35",940,"M","65","English"
"14953","40",1,2,73,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","17:35",1006,"M","65","English"
"14954","40",1,2,74,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","17:35",781,"M","65","English"
"14955","40",1,2,75,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","17:35",581,"M","65","English"
"14956","40",1,2,76,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","17:35",708,"M","65","English"
"14957","40",1,2,77,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","17:35",685,"M","65","English"
"14958","40",1,2,78,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y","8/10/2015","17:35",1046,"M","65","English"
"14959","40",1,2,79,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",907,"M","65","English"
"14960","40",1,2,80,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",669,"M","65","English"
"14961","40",1,2,81,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:35",724,"M","65","English"
"14962","40",1,2,82,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:35",662,"M","65","English"
"14963","40",1,2,83,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:35",726,"M","65","English"
"14964","40",1,2,84,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","8/10/2015","17:35",1348,"M","65","English"
"14965","40",1,2,85,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",989,"M","65","English"
"14966","40",1,2,86,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",676,"M","65","English"
"14967","40",1,2,87,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:35",1039,"M","65","English"
"14968","40",1,2,88,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:35",700,"M","65","English"
"14969","40",1,2,89,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:35",662,"M","65","English"
"14970","40",1,2,90,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","8/10/2015","17:35",1164,"M","65","English"
"14971","40",1,2,91,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","17:35",1667,"M","65","English"
"14972","40",1,2,92,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","17:35",1307,"M","65","English"
"14973","40",1,2,93,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","17:35",575,"M","65","English"
"14974","40",1,2,94,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","17:35",751,"M","65","English"
"14975","40",1,2,95,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","17:35",669,"M","65","English"
"14976","40",1,2,96,"cup_inhib","cup_inhib","cup_pos","inhibition","inhib","target","distractor","L","cup_inhib","Y","8/10/2015","17:35",1249,"M","65","English"
"14977","40",1,2,97,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:35",1065,"M","65","English"
"14978","40",1,2,98,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",812,"M","65","English"
"14979","40",1,2,99,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:35",685,"M","65","English"
"14980","40",1,2,100,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",719,"M","65","English"
"14981","40",1,2,101,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:35",621,"M","65","English"
