X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric
17263,43,2,5,3,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,11:57:00,0.493,1
17264,43,2,5,4,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,11:57:00,0.492,1
17265,43,2,5,5,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,11:57:00,0.493,1
17266,43,2,5,6,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,11:57:00,0.561,1
17267,43,2,5,7,cup_inhib,cup_pos,cup_inhib,inhibition,inhib,distractor,target,R,cup_inhib,Y,7/23/2015,11:57:00,0.916,1
17268,43,2,5,8,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.75,1
17269,43,2,5,9,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/23/2015,11:57:00,0.781,1
17270,43,2,5,10,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.432,1
17271,43,2,5,11,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.483,1
17272,43,2,5,12,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.411,1
17273,43,2,5,13,bird_inhib,bird_pos,bird_inhib,inhibition,inhib,distractor,target,R,bird_inhib,Y,7/23/2015,11:57:00,0.691,1
17274,43,2,5,14,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,11:57:00,1.007,1
17275,43,2,5,15,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,11:57:00,0.487,1
17276,43,2,5,16,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,11:57:00,0.368,1
17277,43,2,5,20,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,L,cookie_inhib,N,7/23/2015,11:57:00,0.668,0
17278,43,2,5,21,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,11:57:00,0.501,1
17279,43,2,5,19,lamp_inhib,lamp_inhib,lamp_pos,inhibition,inhib,target,distractor,L,lamp_inhib,Y,7/23/2015,11:57:00,0.67,1
17280,43,2,5,18,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/23/2015,11:57:00,0.416,1
17281,43,2,5,17,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,11:57:00,0.361,1
17282,43,2,5,23,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,11:57:00,0.385,1
17283,43,2,5,24,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,11:57:00,0.643,1
17284,43,2,5,25,cookie_inhib,cookie_inhib,cookie_pos,inhibition,inhib,target,distractor,L,cookie_inhib,Y,7/23/2015,11:57:00,0.68,1
17285,43,2,5,22,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,11:57:00,0.533,1
17286,43,2,5,26,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.76,1
17287,43,2,5,27,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,11:57:00,0.432,1
17288,43,2,5,28,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.415,1
17289,43,2,5,29,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.513,1
17290,43,2,5,30,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,11:57:00,0.56,1
17291,43,2,5,31,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,R,flower_inhib,Y,7/23/2015,11:57:00,0.625,1
17292,43,2,5,32,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,11:57:00,0.738,1
17293,43,2,5,36,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.729,1
17294,43,2,5,38,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.61,1
17295,43,2,5,34,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,11:57:00,0.382,1
17296,43,2,5,37,cat_inhib,cat_pos,cat_inhib,inhibition,inhib,distractor,target,R,cat_inhib,Y,7/23/2015,11:57:00,0.555,1
17297,43,2,5,35,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,11:57:00,0.42,1
17298,43,2,5,33,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,11:57:00,0.423,1
17299,43,2,5,40,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.407,1
17300,43,2,5,41,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,11:57:00,0.441,1
17301,43,2,5,39,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.366,1
17302,43,2,5,42,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.482,1
17303,43,2,5,43,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,11:57:00,0.516,1
17304,43,2,5,44,bicycle_inhib,bicycle_inhib,bicycle_pos,inhibition,inhib,target,distractor,L,bicycle_inhib,Y,7/23/2015,11:57:00,0.542,1
17305,43,2,5,45,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/23/2015,11:57:00,0.565,1
17306,43,2,5,46,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.409,1
17307,43,2,5,47,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.468,1
17308,43,2,5,48,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.547,1
17309,43,2,5,49,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.392,1
17310,43,2,5,50,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,L,banana_pos,N,7/23/2015,11:57:00,0.328,0
17311,43,2,5,51,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,11:57:00,1.078,1
17312,43,2,5,52,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,11:57:00,0.405,1
17313,43,2,5,55,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.424,1
17314,43,2,5,58,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,11:57:00,0.377,1
17315,43,2,5,56,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/23/2015,11:57:00,0.604,1
17316,43,2,5,54,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,11:57:00,0.464,1
17317,43,2,5,57,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,11:57:00,0.734,1
17318,43,2,5,53,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.661,1
17319,43,2,5,60,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,11:57:00,0.415,1
17320,43,2,5,63,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.899,1
17321,43,2,5,62,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,7/23/2015,11:57:00,0.614,1
17322,43,2,5,61,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.461,1
17323,43,2,5,64,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,11:57:00,0.461,1
17324,43,2,5,59,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.458,1
17325,43,2,5,66,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.41,1
17326,43,2,5,65,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,11:57:00,0.377,1
17327,43,2,5,67,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,11:57:00,0.465,1
17328,43,2,5,68,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.437,1
17329,43,2,5,69,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,7/23/2015,11:57:00,0.552,1
17330,43,2,5,70,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.622,1
17331,43,2,5,71,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.374,1
17332,43,2,5,72,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,11:57:00,0.404,1
17333,43,2,5,73,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.441,1
17334,43,2,5,74,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.402,1
17335,43,2,5,75,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,11:57:00,0.422,1
17336,43,2,5,76,apple_inhib,apple_inhib,apple_pos,inhibition,inhib,target,distractor,L,apple_inhib,Y,7/23/2015,11:57:00,0.535,1
17337,43,2,5,77,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.632,1
17338,43,2,5,78,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.384,1
17339,43,2,5,79,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,11:57:00,0.461,1
17340,43,2,5,80,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.377,1
17341,43,2,5,81,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,11:57:00,0.446,1
17342,43,2,5,86,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.375,1
17343,43,2,5,84,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.606,1
17344,43,2,5,87,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/23/2015,11:57:00,0.401,1
17345,43,2,5,83,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,7/23/2015,11:57:00,0.5,1
17346,43,2,5,85,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/23/2015,11:57:00,0.379,1
17347,43,2,5,82,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,11:57:00,0.512,1
17348,43,2,5,88,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,11:57:00,0.378,1
17349,43,2,5,89,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,L,bird_inhib,Y,7/23/2015,11:57:00,0.609,1
17350,43,2,5,90,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.631,1
17351,43,2,5,91,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.394,1
17352,43,2,5,92,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.4,1
17353,43,2,5,93,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,11:57:00,0.423,1
17354,43,2,5,94,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.482,1
17355,43,2,5,95,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,11:57:00,0.427,1
17356,43,2,5,96,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,7/23/2015,11:57:00,0.642,1
17357,43,2,5,97,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.583,1
17358,43,2,5,98,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,11:57:00,0.369,1
17359,43,2,5,99,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,R,apple_inhib,N,7/23/2015,11:57:00,0.425,0
17360,43,2,5,100,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,11:57:00,0.538,1
17361,43,2,5,101,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,11:57:00,0.436,1
17362,43,2,5,102,apple_inhib,apple_inhib,apple_pos,inhibition,inhib,target,distractor,L,apple_inhib,Y,7/23/2015,11:57:00,0.629,1
17363,43,2,5,104,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,11:57:00,0.368,1
17364,43,2,5,103,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.671,1
17365,43,2,5,107,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,11:57:00,0.423,1
17366,43,2,5,108,flower_inhib,flower_inhib,flower_pos,inhibition,inhib,target,distractor,L,flower_inhib,Y,7/23/2015,11:57:00,0.67,1
17367,43,2,5,105,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.427,1
17368,43,2,5,106,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,11:57:00,0.476,1
17369,43,2,5,109,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.683,1
17370,43,2,5,113,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.394,1
17371,43,2,5,111,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.376,1
17372,43,2,5,112,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.413,1
17373,43,2,5,110,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.438,1
17374,43,2,5,114,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,11:57:00,0.407,1
17375,43,2,5,115,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/23/2015,11:57:00,0.565,1
17376,43,2,5,116,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.671,1
17377,43,2,5,117,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,11:57:00,0.451,1
17378,43,2,5,118,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.427,1
17379,43,2,5,119,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.432,1
17380,43,2,5,120,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.393,1
17381,43,2,5,121,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,11:57:00,0.479,1
17382,43,2,5,122,cat_inhib,cat_pos,cat_inhib,inhibition,inhib,distractor,target,R,cat_inhib,Y,7/23/2015,11:57:00,0.59,1
17383,43,2,5,123,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/23/2015,11:57:00,0.579,1
17384,43,2,5,124,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/23/2015,11:57:00,0.365,1
17385,43,2,5,130,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.354,1
17386,43,2,5,128,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,7/23/2015,11:57:00,0.673,1
17387,43,2,5,125,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/23/2015,11:57:00,0.314,1
17388,43,2,5,129,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.533,1
17389,43,2,5,127,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,7/23/2015,11:57:00,0.366,1
17390,43,2,5,126,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,11:57:00,0.437,1
17391,43,2,5,131,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,11:57:00,0.344,1
17392,43,2,5,135,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,11:57:00,0.541,1
17393,43,2,5,134,bicycle_inhib,bicycle_pos,bicycle_inhib,inhibition,inhib,distractor,target,R,bicycle_inhib,Y,7/23/2015,11:57:00,0.639,1
17394,43,2,5,133,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,11:57:00,0.408,1
17395,43,2,5,132,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,11:57:00,0.469,1
17396,43,2,5,136,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,11:57:00,0.363,1
17397,43,2,5,137,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,11:57:00,0.36,1
17398,43,2,5,138,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,11:57:00,0.359,1
17399,43,2,5,139,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,11:57:00,0.408,1
17400,43,2,5,140,cup_inhib,cup_pos,cup_inhib,inhibition,inhib,distractor,target,R,cup_inhib,Y,7/23/2015,11:57:00,0.648,1
17401,43,2,5,141,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/23/2015,11:57:00,0.652,1
17402,43,2,5,142,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.375,1
17403,43,2,5,145,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.384,1
17404,43,2,5,144,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.388,1
17405,43,2,5,146,banana_inhib,banana_pos,banana_inhib,inhibition,inhib,distractor,target,R,banana_inhib,Y,7/23/2015,11:57:00,0.543,1
17406,43,2,5,143,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,11:57:00,0.386,1
17407,43,2,5,147,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,11:57:00,0.609,1
17408,43,2,5,148,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,11:57:00,0.321,1
17409,43,2,5,149,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,11:57:00,0.395,1
17410,43,2,5,151,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,11:57:00,0.413,1
17411,43,2,5,150,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,11:57:00,0.379,1
17412,43,2,5,152,cookie_inhib,cookie_inhib,cookie_pos,inhibition,inhib,target,distractor,L,cookie_inhib,Y,7/23/2015,11:57:00,0.728,1
17413,44,2,5,1,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:22:00,1.125,1
17414,44,2,5,2,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,7/24/2015,11:22:00,0.844,1
17415,44,2,5,3,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,1.057,1
17416,44,2,5,4,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,7/24/2015,11:22:00,1.211,1
17417,44,2,5,5,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,7/24/2015,11:22:00,1.357,1
17418,44,2,5,6,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,7/24/2015,11:22:00,0.791,1
17419,44,2,5,7,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,7/24/2015,11:22:00,1.01,1
17420,44,2,5,8,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,7/24/2015,11:22:00,1,1
17421,44,2,5,9,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,R,banana_control,N,7/24/2015,11:22:00,1.022,0
17422,44,2,5,10,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,R,flower_implic,Y,7/24/2015,11:22:00,0.967,1
17423,44,2,5,11,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:22:00,0.852,1
17424,44,2,5,12,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/24/2015,11:22:00,0.956,1
17425,44,2,5,13,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,11:22:00,0.72,1
17426,44,2,5,14,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,L,dog_control,Y,7/24/2015,11:22:00,0.854,1
17427,44,2,5,15,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,7/24/2015,11:22:00,0.838,1
17428,44,2,5,16,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,7/24/2015,11:22:00,0.915,1
17429,44,2,5,17,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,R,bicycle_control,N,7/24/2015,11:22:00,0.817,0
17430,44,2,5,18,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,7/24/2015,11:22:00,1.476,1
17431,44,2,5,19,cat_control,cat_control,cat_foil,implicature,unambiguous,target,distractor,L,cat_control,Y,7/24/2015,11:22:00,0.788,1
17432,44,2,5,20,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:22:00,0.722,1
17433,44,2,5,21,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,7/24/2015,11:22:00,1.027,1
17434,44,2,5,22,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,7/24/2015,11:22:00,0.828,1
17435,44,2,5,23,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,7/24/2015,11:22:00,0.784,1
17436,44,2,5,24,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,7/24/2015,11:22:00,0.814,1
17437,44,2,5,25,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,7/24/2015,11:22:00,0.852,1
17438,44,2,5,26,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,7/24/2015,11:22:00,0.838,1
17439,44,2,5,27,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,7/24/2015,11:22:00,0.687,1
17440,44,2,5,28,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,L,car_control,Y,7/24/2015,11:22:00,0.753,1
17441,44,2,5,29,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,7/24/2015,11:22:00,0.714,1
17442,44,2,5,30,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,7/24/2015,11:22:00,0.782,1
17443,44,2,5,31,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,7/24/2015,11:22:00,1.256,1
17444,44,2,5,32,flower_implic,flower_control,flower_implic,implicature,implicature,distractor,target,L,flower_control,N,7/24/2015,11:22:00,0.768,0
17445,44,2,5,33,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,7/24/2015,11:22:00,0.965,1
17446,44,2,5,34,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,7/24/2015,11:22:00,1.053,1
17447,44,2,5,35,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,7/24/2015,11:22:00,0.776,1
