"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender","english"
"12858","12115_2",2,5,2,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","12/1/2015","13:41",2328,4.9,4,"M",100
"12859","12115_2",2,5,3,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","12/1/2015","13:41",1482,4.9,4,"M",100
"12860","12115_2",2,5,1,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","R","cat_implic","Y","12/1/2015","13:41",13771,4.9,4,"M",100
"12861","12115_2",2,5,2,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","12/1/2015","13:41",6612,4.9,4,"M",100
"12862","12115_2",2,5,6,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y","12/1/2015","13:41",1355,4.9,4,"M",100
"12863","12115_2",2,5,25,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","R","lamp_neg","N","12/1/2015","13:41",294,4.9,4,"M",100
"12864","12115_2",2,5,26,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","R","flower_neg","Y","12/1/2015","13:41",3.00000000000051,4.9,4,"M",100
"12865","12115_2",2,5,27,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","12/1/2015","13:41",8353,4.9,4,"M",100
"12866","12115_2",2,5,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","12/1/2015","13:41",922,4.9,4,"M",100
"12867","12115_2",2,5,49,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","12/1/2015","13:41",1119,4.9,4,"M",100
"12868","12115_2",2,5,50,"banana_inhib","banana_inhib","banana_pos","inhibition","inhib","target","distractor","L","banana_inhib","Y","12/1/2015","13:41",1273,4.9,4,"M",100
"12869","12115_2",2,5,51,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","12/1/2015","13:41",883,4.9,4,"M",100
"12870","12115_2",2,5,52,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","L","teddybear_inhib","N","12/1/2015","13:41",1380,4.9,4,"M",100
"12871","12115_2",2,5,53,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","12/1/2015","13:41",415,4.9,4,"M",100
"12872","12115_2",2,5,54,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","12/1/2015","13:41",1158,4.9,4,"M",100
"12873","12115_2",2,5,54,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","12/1/2015","13:41",2890,4.9,4,"M",100
"12874","12115_2",2,5,55,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","12/1/2015","13:41",2290,4.9,4,"M",100
"12875","12115_2",2,5,56,"cookie_implic","cookie_control","cookie_implic","implicature","implicature","distractor","target","R","cookie_implic","Y","12/1/2015","13:41",1667,4.9,4,"M",100
"12876","12115_2",2,5,57,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","12/1/2015","13:41",215,4.9,4,"M",100
"12877","12115_2",2,5,58,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","12/1/2015","13:41",2335,4.9,4,"M",100
"12878","12115_2",2,5,9,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","L","apple_pos","N","12/1/2015","13:41",3528,4.9,4,"M",100
"12879","12115_2",2,5,10,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","12/1/2015","13:41",1797,4.9,4,"M",100
"12880","12115_2",2,5,36,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","12/1/2015","13:41",1212,4.9,4,"M",100
"12881","12115_2",2,5,37,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","12/1/2015","13:41",2208,4.9,4,"M",100
"12882","12115_2",2,5,38,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","R","cat_pos","N","12/1/2015","13:41",1157,4.9,4,"M",100
"12883","12115_2",2,5,2,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N","12/1/2015","13:41",2362,4.9,4,"M",100
"12884","12115_2",2,5,15,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y","12/1/2015","13:41",49,4.9,4,"M",100
"12885","12115_2",2,5,62,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","12/1/2015","13:41",591,4.9,4,"M",100
"12886","12115_2",2,5,64,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","R","car_inhib","N","12/1/2015","13:41",5291,4.9,4,"M",100
"12887","12115_2",2,5,65,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/1/2015","13:41",1681,4.9,4,"M",100
"12888","12115_2",2,5,7,"banana_pos","banana_pos","banana_neg","negation","positive","target","distractor","L","banana_pos","Y","12/1/2015","13:41",2025,4.9,4,"M",100
"12889","12115_2",2,5,33,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","12/1/2015","13:41",1427,4.9,4,"M",100
"12890","12115_2",2,5,8,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y","12/1/2015","13:41",2633,4.9,4,"M",100
"12891","12115_2",2,5,23,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N","12/1/2015","13:41",2066,4.9,4,"M",100
"12892","12115_2",2,5,24,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","12/1/2015","13:41",2303,4.9,4,"M",100
"12893","12115_2",2,5,28,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y","12/1/2015","13:41",1771,4.9,4,"M",100
"12894","12115_2",2,5,29,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","12/1/2015","13:41",1530,4.9,4,"M",100
"12895","12115_2",2,5,30,"apple_neg","apple_neg","apple_pos","negation","negative","target","distractor","L","apple_neg","Y","12/1/2015","13:41",1421,4.9,4,"M",100
"12896","12115_2",2,5,39,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/1/2015","13:41",298,4.9,4,"M",100
"12897","12115_2",2,5,14,"cookie_pos","cookie_pos","cookie_neg","negation","positive","target","distractor","R","cookie_neg","N","12/1/2015","13:41",292,4.9,4,"M",100
"12898","12115_2",2,5,42,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","12/1/2015","13:41",681,4.9,4,"M",100
"12899","12115_2",2,5,43,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/1/2015","13:41",908,4.9,4,"M",100
"12900","12115_2",2,5,44,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","R","bicycle_pos","N","12/1/2015","13:41",555,4.9,4,"M",100
"12901","12115_2",2,5,45,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","R","banana_inhib","N","12/1/2015","13:41",4304,4.9,4,"M",100
"12902","12115_2",2,5,46,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","12/1/2015","13:41",5147,4.9,4,"M",100
"12903","12115_2",2,5,22,"cat_pos","cat_neg","cat_pos","negation","positive","distractor","target","R","cat_pos","Y","12/1/2015","13:41",5106,4.9,4,"M",100
"12904","12115_2",2,5,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/1/2015","13:41",1096,4.9,4,"M",100
"12905","12115_2",2,5,69,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y","12/1/2015","13:41",1815,4.9,4,"M",100
"12906","12115_2",2,5,70,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/1/2015","13:41",1474,4.9,4,"M",100
"12907","12115_2",2,5,11,"teddybear_neg","teddybear_neg","teddybear_pos","negation","negative","target","distractor","R","teddybear_pos","N","12/1/2015","13:41",1764,4.9,4,"M",100
"12908","12115_2",2,5,12,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","L","cup_neg","N","12/1/2015","13:41",2618,4.9,4,"M",100
"12909","12115_2",2,5,13,"apple_neg","apple_pos","apple_neg","negation","negative","distractor","target","R","apple_neg","Y","12/1/2015","13:41",3047,4.9,4,"M",100
"12910","12115_2",2,5,73,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","R","apple_inhib","N","12/1/2015","13:41",976,4.9,4,"M",100
"12911","12115_2",2,5,75,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","R","apple_inhib","N","12/1/2015","13:41",583,4.9,4,"M",100
"12912","12115_2",2,5,76,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","L","apple_pos","N","12/1/2015","13:41",447,4.9,4,"M",100
"12913","12115_2",2,5,16,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","R","dog_pos","Y","12/1/2015","13:41",47,4.9,4,"M",100
"12914","12115_2",2,5,55,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","12/1/2015","13:41",805,4.9,4,"M",100
"12915","12115_2",2,5,56,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","L","teddybear_pos","N","12/1/2015","13:41",987,4.9,4,"M",100
"12916","12115_2",2,5,67,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","12/1/2015","13:41",767,4.9,4,"M",100
"12917","12115_2",2,5,21,"car_pos","car_pos","car_neg","negation","positive","target","distractor","L","car_pos","Y","12/1/2015","13:41",3017,4.9,4,"M",100
"12918","12115_2",2,5,20,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","L","lamp_pos","N","12/1/2015","13:41",2060,4.9,4,"M",100
"12919","12115_2",2,5,17,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","R","bird_neg","N","12/1/2015","13:41",43,4.9,4,"M",100
"12920","12115_2",2,5,74,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/1/2015","13:41",663,4.9,4,"M",100
"12921","12115_2",2,5,71,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/1/2015","13:41",1312,4.9,4,"M",100
"12922","12115_2",2,5,72,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/1/2015","13:41",1001,4.9,4,"M",100
"12923","12115_2",2,5,66,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/1/2015","13:41",1210,4.9,4,"M",100
"12924","12115_2",2,5,19,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y","12/1/2015","13:41",1931,4.9,4,"M",100
"12925","12115_2",2,5,18,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y","12/1/2015","13:41",5026,4.9,4,"M",100
"12926","121315_2",2,2,4,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y","12/13/2015","12:55",3286,4.01,4,"M",75
"12927","121315_2",2,2,75,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/13/2015","12:55",735,4.01,4,"M",75
"12928","121315_2",2,2,9,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","12/13/2015","12:55",1964,4.01,4,"M",75
"12929","121315_2",2,2,5,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","12/13/2015","12:55",1470,4.01,4,"M",75
"12930","121315_2",2,2,2,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y","12/13/2015","12:55",2994,4.01,4,"M",75
"12931","121315_2",2,2,3,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","12/13/2015","12:55",4628,4.01,4,"M",75
"12932","121315_2",2,2,2,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","12/13/2015","12:55",3286,4.01,4,"M",75
"12933","121315_2",2,2,74,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/13/2015","12:55",889,4.01,4,"M",75
"12934","121315_2",2,2,6,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","12/13/2015","12:55",4099,4.01,4,"M",75
"12935","121315_2",2,2,71,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","12/13/2015","12:55",1022,4.01,4,"M",75
"12936","121315_2",2,2,72,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y","12/13/2015","12:55",2065,4.01,4,"M",75
"12937","121315_2",2,2,3,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","12/13/2015","12:55",3699,4.01,4,"M",75
"12938","121315_2",2,2,10,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","12/13/2015","12:55",291,4.01,4,"M",75
"12939","121315_2",2,2,11,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","12/13/2015","12:55",3895,4.01,4,"M",75
"12940","121315_2",2,2,12,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","12/13/2015","12:55",1237,4.01,4,"M",75
"12941","121315_2",2,2,73,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/13/2015","12:55",2119,4.01,4,"M",75
"12942","121315_2",2,2,79,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","R","apple_inhib","Y","12/13/2015","12:55",1533,4.01,4,"M",75
"12943","121315_2",2,2,1,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","12/13/2015","12:55",3803,4.01,4,"M",75
"12944","121315_2",2,2,1,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","12/13/2015","12:55",5308,4.01,4,"M",75
"12945","121315_2",2,2,28,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","12/13/2015","12:55",2145,4.01,4,"M",75
"12946","121315_2",2,2,29,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","L","cup_foil","N","12/13/2015","12:55",5604,4.01,4,"M",75
"12947","121315_2",2,2,4,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","12/13/2015","12:55",1981,4.01,4,"M",75
"12948","121315_2",2,2,5,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","12/13/2015","12:55",1383,4.01,4,"M",75
"12949","121315_2",2,2,7,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","L","dog_control","N","12/13/2015","12:55",1906,4.01,4,"M",75
"12950","121315_2",2,2,8,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","12/13/2015","12:55",1282,4.01,4,"M",75
"12951","121315_2",2,2,34,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","12/13/2015","12:55",1807,4.01,4,"M",75
"12952","121315_2",2,2,35,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","12/13/2015","12:55",1874,4.01,4,"M",75
"12953","121315_2",2,2,36,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","12/13/2015","12:55",2778,4.01,4,"M",75
"12954","121315_2",2,2,76,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","12/13/2015","12:55",1642,4.01,4,"M",75
"12955","121315_2",2,2,77,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","12/13/2015","12:55",791,4.01,4,"M",75
"12956","121315_2",2,2,78,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","12/13/2015","12:55",1512,4.01,4,"M",75
"12957","121315_2",2,2,27,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","12/13/2015","12:55",5752,4.01,4,"M",75
"12958","121315_2",2,2,60,"dog_neg","dog_pos","dog_neg","negation","negative","distractor","target","R","dog_neg","Y","12/13/2015","12:55",1164,4.01,4,"M",75
"12959","121315_2",2,2,42,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y","12/13/2015","12:55",1801,4.01,4,"M",75
"12960","121315_2",2,2,30,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y","12/13/2015","12:55",1706,4.01,4,"M",75
"12961","121315_2",2,2,31,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","12/13/2015","12:55",1314,4.01,4,"M",75
"12962","121315_2",2,2,32,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","12/13/2015","12:55",1986,4.01,4,"M",75
"12963","121315_2",2,2,33,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","12/13/2015","12:55",1137,4.01,4,"M",75
"12964","121315_2",2,2,7,"cup_inhib","cup_inhib","cup_pos","inhibition","inhib","target","distractor","R","cup_pos","N","12/13/2015","12:55",4469,4.01,4,"M",75
"12965","121315_2",2,2,8,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","12/13/2015","12:55",3919,4.01,4,"M",75
"12966","121315_2",2,2,9,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","12/13/2015","12:55",1295,4.01,4,"M",75
"12967","121315_2",2,2,10,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","12/13/2015","12:55",1618,4.01,4,"M",75
"12968","121315_2",2,2,11,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","12/13/2015","12:55",934,4.01,4,"M",75
"12969","121315_2",2,2,13,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","12/13/2015","12:55",1033,4.01,4,"M",75
"12970","121315_2",2,2,59,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","R","cat_neg","Y","12/13/2015","12:55",1285,4.01,4,"M",75
"12971","121315_2",2,2,15,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","L","cup_control","N","12/13/2015","12:55",9661,4.01,4,"M",75
"12972","121315_2",2,2,16,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y","12/13/2015","12:55",2171,4.01,4,"M",75
"12973","121315_2",2,2,43,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","12/13/2015","12:55",1481,4.01,4,"M",75
"12974","121315_2",2,2,44,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y","12/13/2015","12:55",2658,4.01,4,"M",75
"12975","121315_2",2,2,45,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","12/13/2015","12:55",1112,4.01,4,"M",75
"12976","121315_2",2,2,6,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","12/13/2015","12:55",2317,4.01,4,"M",75
"12977","121315_2",2,2,21,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","12/13/2015","12:55",1015,4.01,4,"M",75
"12978","121315_2",2,2,22,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","R","banana_foil","N","12/13/2015","12:55",936,4.01,4,"M",75
"12979","121315_2",2,2,23,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","R","bird_control","N","12/13/2015","12:55",293,4.01,4,"M",75
"12980","121315_2",2,2,24,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","R","cookie_foil","N","12/13/2015","12:55",1085,4.01,4,"M",75
"12981","121315_2",2,2,25,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","12/13/2015","12:55",1467,4.01,4,"M",75
"12982","121315_2",2,2,26,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","12/13/2015","12:55",294,4.01,4,"M",75
"12983","121315_2",2,2,14,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","12/13/2015","12:55",826,4.01,4,"M",75
"12984","121315_2",2,2,27,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","12/13/2015","12:55",48,4.01,4,"M",75
"12985","121315_2",2,2,28,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","12/13/2015","12:55",43,4.01,4,"M",75
"12986","121315_2",2,2,9,"apple_pos","apple_neg","apple_pos","negation","positive","distractor","target","R","apple_pos","Y","12/13/2015","12:55",958,4.01,4,"M",75
"12987","121315_2",2,2,29,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","12/13/2015","12:55",1121,4.01,4,"M",75
"12988","121315_2",2,2,30,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","12/13/2015","12:55",1310,4.01,4,"M",75
"12989","121315_2",2,2,31,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","12/13/2015","12:55",1803,4.01,4,"M",75
"12990","121315_2",2,2,32,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","12/13/2015","12:55",1194,4.01,4,"M",75
"12991","121315_2",2,2,33,"flower_inhib","flower_inhib","flower_pos","inhibition","inhib","target","distractor","L","flower_inhib","Y","12/13/2015","12:55",1838,4.01,4,"M",75
"12992","121315_2",2,2,34,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","12/13/2015","12:55",2443,4.01,4,"M",75
"12993","121315_2",2,2,35,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","12/13/2015","12:55",1704,4.01,4,"M",75
"12994","121315_2",2,2,37,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","12/13/2015","12:55",1183,4.01,4,"M",75
"12995","121315_2",2,2,38,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","R","cup_control","N","12/13/2015","12:55",1417,4.01,4,"M",75
"12996","121315_2",2,2,39,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","12/13/2015","12:55",2775,4.01,4,"M",75
"12997","121315_2",2,2,40,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y","12/13/2015","12:55",1577,4.01,4,"M",75
"12998","121315_2",2,2,41,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y","12/13/2015","12:55",2189,4.01,4,"M",75
"12999","121315_2",2,2,58,"teddybear_neg","teddybear_pos","teddybear_neg","negation","negative","distractor","target","L","teddybear_pos","N","12/13/2015","12:55",641.999999999998,4.01,4,"M",75
"13000","121315_2",2,2,40,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/13/2015","12:55",1415,4.01,4,"M",75
"13001","121315_2",2,2,41,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/13/2015","12:55",946,4.01,4,"M",75
"13002","121315_2",2,2,42,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","12/13/2015","12:55",1226,4.01,4,"M",75
"13003","121315_2",2,2,46,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","L","flower_control","N","12/13/2015","12:55",1622,4.01,4,"M",75
"13004","121315_2",2,2,47,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","12/13/2015","12:55",1563,4.01,4,"M",75
"13005","121315_2",2,2,48,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y","12/13/2015","12:55",1303,4.01,4,"M",75
"13006","121315_2",2,2,49,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","12/13/2015","12:55",1031,4.01,4,"M",75
"13007","121315_2",2,2,50,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","12/13/2015","12:55",1069,4.01,4,"M",75
"13008","121315_2",2,2,51,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","12/13/2015","12:55",2257,4.01,4,"M",75
"13009","121315_2",2,2,12,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","12/13/2015","12:55",1607,4.01,4,"M",75
"13010","121315_2",2,2,13,"bird_inhib","bird_inhib","bird_pos","inhibition","inhib","target","distractor","L","bird_inhib","Y","12/13/2015","12:55",2649,4.01,4,"M",75
"13011","121315_2",2,2,14,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","12/13/2015","12:55",2962,4.01,4,"M",75
"13012","121315_2",2,2,15,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","12/13/2015","12:55",2723,4.01,4,"M",75
"13013","121315_2",2,2,17,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","R","bicycle_foil","N","12/13/2015","12:55",3109,4.01,4,"M",75
"13014","121315_2",2,2,18,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y","12/13/2015","12:55",298,4.01,4,"M",75
"13015","121315_2",2,2,19,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","R","cat_control","N","12/13/2015","12:55",1646,4.01,4,"M",75
"13016","121315_2",2,2,20,"car_implic","car_control","car_implic","implicature","implicature","distractor","target","R","car_implic","Y","12/13/2015","12:55",293,4.01,4,"M",75
"13017","121315_2",2,2,20,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","12/13/2015","12:55",2320,4.01,4,"M",75
"13018","121315_2",2,2,21,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","12/13/2015","12:55",1217,4.01,4,"M",75
"13019","121315_2",2,2,22,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","12/13/2015","12:55",867,4.01,4,"M",75
"13020","121315_2",2,2,23,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","12/13/2015","12:55",877,4.01,4,"M",75
"13021","121315_2",2,2,24,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","12/13/2015","12:55",2643,4.01,4,"M",75
